run_wall_time,run_cpu_time,run_mem_peak,init_wall_time,init_cpu_time,init_mem_peak,code
5.992647148668766,0.9026093799999995,4.691198348999023,3.6385989859700203,0.19418373199999905,5.111293792724609,five_branches_False_0.1_0.7_30.h5ad
6.345741428434849,0.6492973920000011,4.691282272338867,3.7374517247080803,0.17174950999999972,5.112318992614746,five_branches_False_0.1_0.7_70.h5ad
6.305770713835955,0.8529155550000009,4.689745903015137,3.8731229417026043,0.16843061500000012,5.111078262329102,five_branches_False_0.1_0.7_50.h5ad
6.430616721510887,0.8638560599999998,4.690390586853027,3.8935647793114185,0.19855510400000043,5.111112594604492,five_branches_False_0.1_0.7_10.h5ad
4.206872344017029,0.3178348749999991,2.151177406311035,3.6385989859700203,0.19418373199999905,5.111293792724609,five_branches_True_0.1_0.7_30.h5ad
6.35942492634058,0.36664711399999916,2.151266098022461,3.7374517247080803,0.17174950999999972,5.112318992614746,five_branches_True_0.1_0.7_70.h5ad
6.584971237927675,0.3825843219999996,2.1511402130126953,3.8731229417026043,0.16843061500000012,5.111078262329102,five_branches_True_0.1_0.7_50.h5ad
6.460440680384636,0.3820126809999991,2.1511545181274414,3.8935647793114185,0.19855510400000043,5.111112594604492,five_branches_True_0.1_0.7_10.h5ad
0.6454345807433128,0.8226599629999995,5.100803375244141,2.5033264867961407,0.14940129399999869,4.964268684387207,three_branches_False_0.7_0.7_10.h5ad
0.3396558128297329,0.43529576899999967,2.5480308532714844,2.5033264867961407,0.14940129399999869,4.964268684387207,three_branches_True_0.7_0.7_10.h5ad
0.5105757564306259,0.91333764,5.101036071777344,3.3275097012519836,0.15196865999999964,4.963044166564941,three_branches_False_0.7_0.7_50.h5ad
2.5069539472460747,0.88003711,5.100837707519531,3.552345771342516,0.13729449000000038,4.964028358459473,three_branches_False_0.7_0.7_30.h5ad
2.518764443695545,0.9441275339999997,5.100518226623535,3.4531363397836685,0.162101045,4.96390438079834,three_branches_False_0.7_0.7_70.h5ad
2.2940966486930847,0.4275652840000017,2.5480241775512695,3.3275097012519836,0.15196865999999964,4.963044166564941,three_branches_True_0.7_0.7_50.h5ad
2.293830808252096,0.432501413999999,2.5479698181152344,3.552345771342516,0.13729449000000038,4.964028358459473,three_branches_True_0.7_0.7_30.h5ad
2.293113648891449,0.4302058520000003,2.547926902770996,3.4531363397836685,0.162101045,4.96390438079834,three_branches_True_0.7_0.7_70.h5ad
5.544207148253918,0.798594628,4.69034481048584,2.811588667333126,0.1563812630000001,5.134794235229492,three_branches_False_0.1_0.9_10.h5ad
6.600389502942562,0.3912066860000003,2.150968551635742,2.811588667333126,0.1563812630000001,5.134794235229492,three_branches_True_0.1_0.9_10.h5ad
6.350925929844379,0.7717499889999999,4.689634323120117,3.1330429278314114,0.1702108140000007,5.134411811828613,three_branches_False_0.1_0.9_30.h5ad
5.727169431746006,0.8390719489999992,4.689453125,3.549500074237585,0.15649170500000054,5.135383605957031,three_branches_False_0.1_0.9_50.h5ad
5.5583213195204735,0.8716161409999987,4.689776420593262,3.8706044256687164,0.1823865780000009,5.139766693115234,three_branches_False_0.1_0.9_70.h5ad
3.751188602298498,0.3778893579999991,2.1509170532226562,3.1330429278314114,0.1702108140000007,5.134411811828613,three_branches_True_0.1_0.9_30.h5ad
4.337389376014471,0.3878056050000005,2.1509170532226562,3.549500074237585,0.15649170500000054,5.135383605957031,three_branches_True_0.1_0.9_50.h5ad
5.908087152987719,0.39351624800000096,2.1508569717407227,3.8706044256687164,0.1823865780000009,5.139766693115234,three_branches_True_0.1_0.9_70.h5ad
2.4987593926489353,0.7625137639999995,4.7011260986328125,2.839938908815384,0.1531637830000001,5.192327499389648,three_branches_False_0.3_0.9_10.h5ad
2.2041892260313034,0.3382027189999999,2.1622352600097656,2.839938908815384,0.1531637830000001,5.192327499389648,three_branches_True_0.3_0.9_10.h5ad
2.380508977919817,0.7571807209999992,4.700726509094238,2.7441217191517353,0.15695071899999924,5.191747665405273,three_branches_False_0.3_0.9_30.h5ad
2.3651990182697773,0.7662720920000012,4.700435638427734,2.683035086840391,0.14903565600000057,5.192953109741211,three_branches_False_0.3_0.9_50.h5ad
2.2026588916778564,0.3429426089999996,2.1621904373168945,2.7441217191517353,0.15695071899999924,5.191747665405273,three_branches_True_0.3_0.9_30.h5ad
2.2190176844596863,0.34334101399999994,2.1622486114501953,2.683035086840391,0.14903565600000057,5.192953109741211,three_branches_True_0.3_0.9_50.h5ad
2.3648347072303295,0.7662090159999995,4.700733184814453,2.5966002717614174,0.14925571000000026,5.192360877990723,three_branches_False_0.3_0.9_70.h5ad
2.217938754707575,0.32825836399999986,2.1621341705322266,2.5966002717614174,0.14925571000000026,5.192360877990723,three_branches_True_0.3_0.9_70.h5ad
2.3831792920827866,0.806786636,4.671319961547852,2.8164431788027287,0.1239160100000003,4.852971076965332,three_branches_False_0.9_0.3_10.h5ad
0.4115833751857281,0.8194200180000006,4.671846389770508,2.738773860037327,0.14213738300000145,4.853133201599121,three_branches_False_0.9_0.3_30.h5ad
2.2070679403841496,0.34317562000000024,2.1334381103515625,2.8164431788027287,0.1239160100000003,4.852971076965332,three_branches_True_0.9_0.3_10.h5ad
