code,failed,n_inferred_terminal_states,fixed_terminal,spearman_stat_pseudotime,spearman_pval_pseudotime,kendall_stat_pseudotime,kendall_pval_pseudotime,jsd,tts,ttp,ttc,tsr,temporal_state_score,pearson_stat_KLD,pearson_pval_KLD,pearson_stat_SHE,pearson_pval_SHE,spearman_stat_KLD,spearman_pval_KLD,spearman_stat_SHE,spearman_pval_SHE,fate_index_stat,fate_index_pval,terminal_silhouette_soft,terminal_silhouette_pse,terminal_enrichment,n_terminal_states
five_branches_False_0.7_0.3_70,False,,False,0.40804364404364407,2.096081949516697e-41,0.3182742742742743,2.524343565309939e-51,,0.38753051589907844,1.0,1.0,0.4,0.6274678441861673,0.8832740423884806,0.0,-0.8814287275569204,0.0,0.7192233887803896,5.104157449153905e-160,-0.7271388730295353,3.1729062930942304e-165,0.7452804916293072,7.004755000052267e-178,0.4248418326409941,0.7657151387465554,0.4394394394394394,2
five_branches_False_0.7_0.5_70,False,,False,0.4365677085677086,8.632531559968278e-48,0.34824824824824824,4.3292297495312115e-61,,0.1970612090721592,0.5,1.0,0.19999999999999996,0.37467117798389793,0.8050732823440166,1.3581035530137175e-228,-0.9118158557666506,0.0,0.8847776839950217,0.0,-0.9423353692502529,0.0,0.914124476999951,0.0,0.3077257055658681,0.7750091450248474,0.43993993993993996,2
five_branches_False_0.7_0.3_30,False,,False,0.42603081003081,2.326029580139303e-45,0.35830630630630633,1.4592127105695322e-64,,0.38963499290763426,1.0,1.0,0.4,0.6283179779144895,0.863710491575041,3.029331163857508e-299,-0.8472909418443388,1.6738344411644286e-276,0.7824192904331507,1.7181169279471156e-207,-0.7746368991929139,8.073186397176196e-201,0.7914579676012076,1.3529807496588822e-215,0.5054858638674168,0.7740278085661166,0.37037037037037035,2
five_branches_False_0.3_0.1_10,False,,False,0.9148933588933589,0.0,0.7695135135135135,1.0869639367148692e-290,,0.14847119581684626,1.0,1.0,0.19999999999999996,0.4151146404347728,,,,,,,,,-0.11704612733223066,0.00020770906286674307,0,0,0.5,1
five_branches_True_0.7_0.5_50,False,,True,0.44585684585684593,5.262887998643475e-50,0.3701021021021021,9.264750786624111e-69,"{""values"": [0.25762857454737503, 0.4236302929146663, 0.30409257761851516], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",1.0,1.0,1.0,1.0,1.0,0.5935425647961093,3.2063497692038438e-96,-0.1073995398700983,0.0006692701595163385,0.36377086612668996,1.1960820730833918e-32,-0.11172842155276756,0.0004003810857433708,0.0898931098931099,0.004442876622496777,0.5345218117666616,0.7267305491562926,0.1740740740740741,5
five_branches_False_0.3_0.1_30,False,,False,0.8346030306030306,1.0798278144195448e-260,0.6787147147147148,1.2986986504504722e-226,,0.39263235602397895,1.0,1.0,0.4,0.6295228802721544,0.5792120408129144,1.1693485576001928e-90,-0.6951904081954443,2.9512763010264817e-145,0.7098809186362841,4.2285512908242903e-154,-0.7955940538664342,1.9384883794902215e-219,0.6561969399155086,3.4681314567654724e-124,0.26400116975501453,0.587131920027173,0.37037037037037035,2
five_branches_False_0.7_0.3_10,False,,False,0.39394632994632994,1.8042973336391344e-38,0.2900420420420421,6.364585478153906e-43,,0.19207380426208,0.5,1.0,0.19999999999999996,0.37227771067553156,,,,,,,,,-0.5413053825281381,3.346101952888002e-77,0.7796425175271396,0.6268910997093324,-0.1866866866866867,2
five_branches_False_0.3_0.1_50,False,,False,0.7992943392943392,5.923383566494091e-223,0.6381181181181181,1.4725998173038524e-200,,0.38774039417470574,1.0,1.0,0.4,0.6275527827436659,0.6056629470487023,3.790989517036537e-101,-0.7164417191721151,3.1268071906627287e-158,0.6788802884566995,4.80426699412509e-136,-0.7656742104631987,1.8472119492434143e-193,0.7469553670392357,4.193907733290569e-179,0.2868755420996303,0.833102087268556,0.34484484484484484,2
five_branches_False_0.3_0.1_70,False,,False,0.7812417852417852,1.8286852487711804e-206,0.5949229229229229,1.3494272298501492e-174,,0.33137681886018583,1.0,1.0,0.4,0.6033864163508473,0.6172706345252281,4.535825973409819e-106,-0.6694456488699413,5.518026196218415e-131,0.713460879235517,2.434885002952177e-156,-0.7552953987137184,2.4378413849418514e-185,0.762582492651624,5.359219551221039e-191,0.37245496138660944,0.8737219985269141,0.3333333333333333,2
five_branches_True_0.7_0.3_50,False,,True,0.4216329136329136,2.2692085588092616e-44,0.3463743743743744,1.8727125226797915e-60,"{""values"": [0.3437324779474347, 0.33412101167589553, 0.275942100445091], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",1.0,1.0,1.0,1.0,1.0,0.48616865166190076,1.8860135938015952e-60,-0.38129554706350216,5.910778257603466e-36,0.49004399804399806,1.5697686351923503e-61,-0.3600621240621241,5.644228071079933e-32,0.14526308526308526,3.981187502403935e-06,0.4777903670078061,0.6704174543554408,0.18008008008008006,5
five_branches_True_0.7_0.3_70,False,,True,0.4080723000723001,2.0667951083023276e-41,0.31830630630630635,2.4670461213247075e-51,"{""values"": [0.3338759682300089, 0.33675189919024623, 0.26578349793803624], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",1.0,1.0,1.0,1.0,1.0,0.5848477747143374,8.197078230850251e-93,-0.43467030411197866,2.3997241355363e-47,0.5698036858036858,3.7337464666973207e-87,-0.40718300318300327,3.1963964312903916e-41,0.10357683157683158,0.0010376432394347708,0.493370084315099,0.6761740818318956,0.21291291291291295,5
five_branches_True_0.7_0.5_70,False,,True,0.43656172056172055,8.660518708706434e-48,0.34824424424424427,4.342835405500246e-61,"{""values"": [0.42374028742298386, 0.26398759125671123, 0.2757281736297512], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",1.0,1.0,1.0,1.0,1.0,0.5560489337840551,3.1333325937361746e-82,-0.7553931475761309,2.053206850006509e-185,0.5328935328935329,1.9210802380560052e-74,-0.6907891507891508,1.0379818779065647e-142,0.5144316824316825,1.1837339234588327e-68,0.39119219259015203,0.46642216941936643,0.2099099099099099,5
