code,failed,n_inferred_terminal_states,fixed_terminal,spearman_stat_pseudotime,spearman_pval_pseudotime,kendall_stat_pseudotime,kendall_pval_pseudotime,jsd,tts,ttp,ttc,tsr,temporal_state_score,pearson_stat_KLD,pearson_pval_KLD,pearson_stat_SHE,pearson_pval_SHE,spearman_stat_KLD,spearman_pval_KLD,spearman_stat_SHE,spearman_pval_SHE,fate_index_stat,fate_index_pval,terminal_silhouette_soft,terminal_silhouette_pse,terminal_enrichment,n_terminal_states
five_branches_False_0.9_0.5_70:30:10,False,,False,0.9080910920910922,0.0,0.7629109109109109,9.25024662263324e-286,,0.5960474369298272,1.0,1.0,0.6,0.7733178214418112,0.761689301706827,2.713499137742909e-190,-0.8865722196149886,0.0,0.7359908679109645,2.8645297321675966e-171,-0.88492199866784,0.0,0.8603789123789124,2.1334574226803105e-294,0.6487353642009555,0.8583640131229926,0.43259926593259923,3
five_branches_True_0.9_0.5_70:30:30,False,,True,0.26773377973377976,7.07854419739825e-18,0.2475875875875876,9.649253855828162e-32,"{""values"": [0.3955152490457111, 0.3074398245508093, 0.29907437249251123], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",1.0,1.0,1.0,1.0,1.0,0.12647101809914402,6.059638650805569e-05,0.04788936879777804,0.13018593736544903,0.3085850125850126,1.6698717364798116e-23,-0.12411754011754013,8.310736813622604e-05,-0.10530398130398132,0.0008526383981915653,0.4672035049901907,0.581233126314813,0.2527527527527528,5
five_branches_False_0.9_0.5_70:30:50,False,,False,0.945967593967594,0.0,0.8202282282282283,0.0,,0.5852706416694382,1.0,1.0,0.6,0.7697983883028613,0.7586918888807992,5.956068059205213e-188,-0.7882351451471369,1.1649918137238633e-212,0.6615180153685893,7.102872310947977e-127,-0.7774063002918422,3.6629087243223446e-203,0.7927618207618209,8.49289820043917e-217,0.7217935640212552,0.8860142616467166,0.43526860193526856,3
five_branches_False_0.9_0.5_70:30:70,False,,False,0.4411252411252411,7.21138539307762e-49,0.3495975975975976,1.500661728791541e-61,,0.3943386934315567,1.0,1.0,0.4,0.6302057278835533,0.8786723671888587,1e-322,-0.858311300626416,1.883012568180533e-291,0.9110398571918914,0.0,-0.8527112550831053,1.0567554823776661e-283,0.8542508963912249,8.43219238114347e-286,0.814624564088723,0.9497909899660182,0.35685685685685686,2
five_branches_False_0.9_0.5_70:50:30,False,,False,0.2517062997062997,6.46936275847176e-16,0.23798998998999002,1.8639631004176876e-29,,,,,,,,,,,,,,,,,,,,0
five_branches_True_0.9_0.5_70:30:10,False,,True,0.9081306681306681,0.0,0.7629829829829831,8.176520631512321e-286,"{""values"": [0.2853655805327104, 0.24483282722587482, 0.19096897330794588], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",1.0,1.0,1.0,1.0,1.0,0.770245731005045,3.5860390890746794e-197,-0.5117456072923988,7.696773663199656e-68,0.7337407906550564,1.0386412218667844e-169,-0.4207694470218228,3.534975551083428e-44,0.29242622842622845,3.624850752359967e-21,0.6147751193099111,0.8050800858487298,0.4059059059059059,5
five_branches_True_0.9_0.5_70:30:50,False,,True,0.9459902019902019,0.0,0.8202522522522523,0.0,"{""values"": [0.2307183773115158, 0.20957258309320836, 0.23853520822972793], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",1.0,1.0,1.0,1.0,1.0,0.787787354218988,2.951652916878476e-212,-0.34701625311385664,1.1275306823239516e-29,0.7148929353414852,3.025941563773397e-157,-0.3329011180750107,2.640083881736931e-27,0.2174933894933895,3.5878410526639622e-12,0.6570722617460695,0.8010726228036762,0.3642642642642643,5
five_branches_True_0.9_0.5_70:30:70,False,,True,0.4411508971508972,7.110546518114355e-49,0.34963363363363364,1.4587145236492313e-61,"{""values"": [0.43440683180642453, 0.2004490176806077, 0.3663549114960001], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",1.0,1.0,1.0,1.0,1.0,0.42516544865852823,3.6511356166330327e-45,-0.6132904776473378,2.3307907789738647e-104,0.43331868131868134,4.951613033710214e-47,-0.6494935094935095,7.085802115518923e-121,0.34831039231039235,6.740886895764644e-30,0.5570963969644613,0.8492331768136567,0.15085085085085087,5
five_branches_True_0.9_0.5_70:50:30,False,,True,0.2517467037467037,6.398635074028205e-16,0.23803403403403406,1.8203308088355954e-29,"{""values"": [0.4315833580518887, 0.32624672552871137, 0.29903852277198684], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",1.0,1.0,1.0,1.0,1.0,0.11391110145084149,0.00030686540354355623,-0.11034260966066199,0.0004729001214574524,0.3285646365646366,1.3341064196232322e-26,-0.29005244605244607,7.76545372854706e-21,0.08047281247281247,0.01090524438159603,0.4020668699701896,0.526404495719089,0.24834834834834835,5
five_branches_False_0.9_0.5_70:50:10,False,,False,0.9097468657468657,0.0,0.7726486486486487,4.79141680530907e-293,,0.3937579441865948,1.0,1.0,0.4,0.6299735709799488,0.7198856495209053,1.9020874631954614e-160,-0.7382818992572158,7.123804976565021e-173,0.6492549160419323,9.261202829103867e-121,-0.6341527474704821,1.315405278417659e-113,0.5766068565084146,1.1211588591717336e-89,0.2795078856571344,0.7958473549071521,0.466966966966967,2
five_branches_True_0.9_0.5_70:50:10,False,,True,0.9097851217851218,0.0,0.7727247247247249,4.1993423010934286e-293,"{""values"": [0.28746320178437923, 0.2554313339365689, 0.2078754147378204], ""index"": [""committed"", ""multipotent"", ""totipotent""]}",1.0,1.0,1.0,1.0,1.0,0.74522227947738,7.721809235332007e-178,-0.5134152433392541,2.4086707816819795e-68,0.7256963719237278,2.9100105297272443e-164,-0.4248972225649368,4.1976491978246566e-45,0.27719520119520125,4.2489795907243023e-19,0.6214469890868047,0.7416059033590828,0.4059059059059059,5
five_branches_False_0.7_0.5_10:10:10,False,,False,0.4323919923919924,8.120981247751882e-47,0.3469309309309309,1.2131412819636686e-60,,0.19619387271881245,1.0,1.0,0.19999999999999996,0.4450705506320121,,,,,,,,,0.5228318405915332,3.0418387373114903e-71,0,0,0.5,1
five_branches_False_0.7_0.5_10:10:50,False,,False,0.4337875817875818,3.8527701514105464e-47,0.34885685685685686,2.6859253683837607e-61,,0.18757439518672386,1.0,1.0,0.19999999999999996,0.44009951262139063,,,,,,,,,0.4855672099185512,2.766133186171606e-60,0,0,0.5,1
five_branches_False_0.7_0.5_10:10:30,False,,False,0.4330285330285331,5.782187368682512e-47,0.3484404404404405,3.7237544084588754e-61,,0.1984728438851177,1.0,1.0,0.19999999999999996,0.44635743381528536,,,,,,,,,0.5122179628759801,5.54442180116577e-68,0,0,0.5,1
five_branches_False_0.7_0.5_10:10:70,False,,False,0.4374492774492775,5.356433311638162e-48,0.35583583583583583,1.0618939870122227e-63,,0.18757439518672386,1.0,1.0,0.19999999999999996,0.44009951262139063,,,,,,,,,0.5228325728681417,3.0402354421549898e-71,0,0,0.5,1
