init_wall_time,init_cpu_time,preprocessing_wall_time,preprocessinf_cpu_time,run_wall_time,run_cpu_time,init_mem_peak,run_mem_peak,preprocessing_mem_peak,code
7.380358874797821e-05,7.123700000022382e-05,129.26265590824187,127.794428026,,,0.00423431396484375,,185.46504592895508,three_branches_False_0.7_0.1_10:10:30.h5mu
7.303990423679352e-05,7.049299999906111e-05,129.54964481666684,127.60444275800002,,,0.00423431396484375,,180.2369031906128,three_branches_False_0.7_0.1_10:10:70.h5mu
6.690062582492828e-05,6.496299999980693e-05,128.68394117802382,127.334821781,,,0.00423431396484375,,180.238450050354,three_branches_False_0.7_0.1_10:10:50.h5mu
7.380358874797821e-05,7.123700000022382e-05,129.26265590824187,127.794428026,1.2603735011070967,0.6571123930000056,0.00423431396484375,8.307989120483398,185.46504592895508,three_branches_True_0.7_0.1_10:10:30.h5mu
6.690062582492828e-05,6.496299999980693e-05,128.68394117802382,127.334821781,1.0808078572154045,0.5568038610000201,0.00423431396484375,13.5899019241333,180.238450050354,three_branches_True_0.7_0.1_10:10:50.h5mu
7.303990423679352e-05,7.049299999906111e-05,129.54964481666684,127.60444275800002,3.5908628683537245,0.7838728659999958,0.00423431396484375,18.725929260253906,180.2369031906128,three_branches_True_0.7_0.1_10:10:70.h5mu
5.869753658771515e-05,5.652099999942095e-05,141.288290547207,137.999788622,,,0.00423431396484375,,188.50776386260986,three_branches_False_0.7_0.1_10:30:70.h5mu
6.0010701417922974e-05,5.8175000001270405e-05,147.89781872555614,145.853154705,,,0.00423431396484375,,186.34351253509521,three_branches_False_0.7_0.1_10:50:50.h5mu
5.8807432651519775e-05,5.719700000028638e-05,148.12422582693398,144.31184768,,,0.00423431396484375,,186.33770561218262,three_branches_False_0.7_0.1_10:50:10.h5mu
5.964003503322601e-05,5.7533999999748175e-05,141.12192652747035,137.285004985,9.08306904323399,1.1616219610000087,0.00423431396484375,8.746505737304688,183.28570652008057,three_branches_False_0.7_0.1_10:30:30.h5mu
5.869753658771515e-05,5.652099999942095e-05,141.288290547207,137.999788622,2.004622705280781,0.7449822370000163,0.00423431396484375,18.59719181060791,188.50776386260986,three_branches_True_0.7_0.1_10:30:70.h5mu
5.657970905303955e-05,5.465199999932224e-05,142.23649590834975,136.51749719499998,11.502339698374271,1.3369655579999744,0.00423431396484375,13.972848892211914,183.28831958770752,three_branches_False_0.7_0.1_10:30:50.h5mu
6.0010701417922974e-05,5.8175000001270405e-05,147.89781872555614,145.853154705,1.231075121089816,0.6386775260000093,0.00423431396484375,13.611660957336426,186.34351253509521,three_branches_True_0.7_0.1_10:50:50.h5mu
5.527213215827942e-05,5.4098999999752095e-05,150.40821363031864,145.38489880400002,7.7955929432064295,1.1508429379999825,0.00423431396484375,8.829985618591309,186.33785343170166,three_branches_False_0.7_0.1_10:50:30.h5mu
5.964003503322601e-05,5.7533999999748175e-05,141.12192652747035,137.285004985,1.5480648539960384,0.6257305789999918,0.00423431396484375,8.3250150680542,183.28570652008057,three_branches_True_0.7_0.1_10:30:30.h5mu
5.8807432651519775e-05,5.719700000028638e-05,148.12422582693398,144.31184768,3.407926667481661,0.766902062000014,0.00423431396484375,3.3855152130126953,186.33770561218262,three_branches_True_0.7_0.1_10:50:10.h5mu
5.657970905303955e-05,5.465199999932224e-05,142.23649590834975,136.51749719499998,1.9201557878404856,0.6571130840000023,0.00423431396484375,13.54342269897461,183.28831958770752,three_branches_True_0.7_0.1_10:30:50.h5mu
5.527213215827942e-05,5.4098999999752095e-05,150.40821363031864,145.38489880400002,1.2876861970871687,0.582306922000015,0.00423431396484375,8.404471397399902,186.33785343170166,three_branches_True_0.7_0.1_10:50:30.h5mu
5.455873906612396e-05,5.264599999943442e-05,189.13483639247715,183.466005981,,,0.00423431396484375,,198.54604530334473,three_branches_False_0.7_0.1_70:70:30.h5mu
5.769357085227966e-05,5.5932000000424864e-05,190.07520972192287,185.363179057,,,0.00423431396484375,,198.55633640289307,three_branches_False_0.7_0.1_70:70:70.h5mu
5.455873906612396e-05,5.264599999943442e-05,189.13483639247715,183.466005981,1.0781818348914385,0.5858747380000011,0.00423431396484375,8.250515937805176,198.54604530334473,three_branches_True_0.7_0.1_70:70:30.h5mu
6.970018148422241e-05,6.825500000040563e-05,188.73143326677382,185.652424673,8.039326781406999,1.294013533999987,0.00423431396484375,13.882660865783691,203.76329612731934,three_branches_False_0.7_0.1_70:70:50.h5mu
5.769357085227966e-05,5.5932000000424864e-05,190.07520972192287,185.363179057,3.4181568194180727,0.6049514489999979,0.00423431396484375,18.419147491455078,198.55633640289307,three_branches_True_0.7_0.1_70:70:70.h5mu
6.970018148422241e-05,6.825500000040563e-05,188.73143326677382,185.652424673,5.359749674797058,0.6915952680000146,0.00423431396484375,13.464961051940918,203.76329612731934,three_branches_True_0.7_0.1_70:70:50.h5mu
