albero,n_cellule,GRN_type,sigma_cif,diff_cif_fraction,modello,fixed_terminal,knn_atac,knn_rna,wnn,algoritmo,n_waypoints,knn_waypoints,n_macrostates,velocity_algorithm,pruning_type,pearson_kl_statistics,pearson_kl_pvalue,pearson_entropy_statistics,pearson_entropy_pvalue,f1_cosine,f1_euclidean,cpu_time,wall_time,cpu_time_kernel,wall_time_kernel
phyla5,1000,GRN_100,0.7,0.3,rna,False,30,50,100,Cellrank Pseudotime Kernel,250,30,5,,hard,0.7729070973443312,2.258015711022531e-199,0.8680579700619889,9.089859393271739e-306,,,4.859497960991575,25.696319580078125,1.5530745909927646,24.539302587509155
phyla5,1000,GRN_100,0.7,0.3,rna,False,30,50,100,Cellrank Pseudotime Kernel,250,50,5,,hard,0.774639651580777,8.030318962105807e-201,0.8683508380990459,3.242034344720088e-306,,,5.662615242996253,27.089232444763184,1.7656507670035353,25.890851736068726
phyla5,1000,GRN_100,0.7,0.3,rna,False,30,50,100,Cellrank Pseudotime Kernel,250,100,5,,hard,0.7755681238484256,1.3270178447555487e-201,0.8684532898242642,2.2590933870899942e-306,,,5.137758551994921,28.42932152748108,1.665524148993427,27.320921421051025
phyla5,1000,GRN_100,0.7,0.3,rna,False,30,50,100,Cellrank Pseudotime Kernel,500,30,5,,hard,0.7728921330810726,2.3237316222434024e-199,0.8680638502597162,8.903854047802821e-306,,,5.487220173003152,30.37163472175598,1.6714929500012659,29.23468804359436
phyla5,1000,GRN_100,0.7,0.3,rna,False,30,50,100,Cellrank Pseudotime Kernel,500,50,5,,hard,0.7727535130215336,3.030772924816272e-199,0.8680188639813254,1.0429455146075148e-305,,,4.8070461749885,28.220986366271973,1.6443886409979314,27.156747817993164
phyla5,1000,GRN_100,0.7,0.3,rna,False,30,50,100,Cellrank Pseudotime Kernel,500,100,5,,hard,0.7744119632666792,1.2470813637924273e-200,0.8683202085090533,3.611559832702023e-306,,,5.875064538005972,30.83067750930786,1.6797854350006673,29.637617349624634
phyla5,1000,GRN_100,0.7,0.3,rna,False,30,50,100,Cellrank Pseudotime Kernel,750,30,5,,hard,0.7752913871637062,2.271466583955107e-201,0.8684777667860857,2.0722077118756206e-306,,,5.594092521016137,28.19109010696411,1.879830280013266,27.049779415130615
phyla5,1000,GRN_100,0.7,0.3,rna,False,30,50,100,Cellrank Pseudotime Kernel,750,50,5,,hard,0.7727511468618709,3.0445417835772486e-199,0.868016984545646,1.049857925845753e-305,,,5.249575939014903,27.29315996170044,1.6507800960098393,26.101204872131348
phyla5,1000,GRN_100,0.7,0.3,rna,False,30,50,100,Cellrank Pseudotime Kernel,750,100,5,,hard,0.7753560981419023,2.0033280330683878e-201,0.8684196132391545,2.544001759791021e-306,,,5.28998598200269,28.042980432510376,1.8457213479996426,26.916271924972534
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,30,Cellrank Pseudotime Kernel,250,30,5,,hard,0.7729070973443312,2.258015711022531e-199,0.8680579700619889,9.089859393271739e-306,,,5.231535799000994,29.111562967300415,1.6600476799940225,27.933349132537842
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,30,Cellrank Pseudotime Kernel,250,50,5,,hard,0.774639651580777,8.030318962105807e-201,0.8683508380990459,3.242034344720088e-306,,,6.129327505987021,25.1730318069458,1.6930704239930492,23.95845341682434
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,30,Cellrank Pseudotime Kernel,250,100,5,,hard,0.7755681238484256,1.3270178447555487e-201,0.8684532898242642,2.2590933870899942e-306,,,4.851844746983261,26.91503596305847,1.7154522679920774,25.836052179336548
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,30,Cellrank Pseudotime Kernel,500,30,5,,hard,0.7728921330810726,2.3237316222434024e-199,0.8680638502597162,8.903854047802821e-306,,,4.896427947009215,28.598873615264893,1.7616967920039315,27.52054476737976
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,30,Cellrank Pseudotime Kernel,500,50,5,,hard,0.7727535130215336,3.030772924816272e-199,0.8680188639813254,1.0429455146075148e-305,,,5.2308400480105774,27.788046836853027,1.6592642100004014,26.716299533843994
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,30,Cellrank Pseudotime Kernel,500,100,5,,hard,0.7744119632666792,1.2470813637924273e-200,0.8683202085090533,3.611559832702023e-306,,,6.602489664990571,33.001676082611084,2.0104096249997383,31.724076747894287
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,30,Cellrank Pseudotime Kernel,750,30,5,,hard,0.7752913871637062,2.271466583955107e-201,0.8684777667860857,2.0722077118756206e-306,,,6.1131944410008145,29.145092010498047,2.286592671996914,27.987943649291992
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,30,Cellrank Pseudotime Kernel,750,50,5,,hard,0.7727511468618709,3.0445417835772486e-199,0.868016984545646,1.049857925845753e-305,,,6.37830374299665,29.11282181739807,1.664787122994312,27.77068018913269
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,30,Cellrank Pseudotime Kernel,750,100,5,,hard,0.7753560981419023,2.0033280330683878e-201,0.8684196132391545,2.544001759791021e-306,,,6.036769307000213,26.211579084396362,1.841517484994256,25.122584581375122
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,50,Cellrank Pseudotime Kernel,250,30,5,,hard,0.7729070973443312,2.258015711022531e-199,0.8680579700619889,9.089859393271739e-306,,,5.777532726002391,24.929433584213257,1.5957475890027126,23.62499475479126
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,50,Cellrank Pseudotime Kernel,250,50,5,,hard,0.774639651580777,8.030318962105807e-201,0.8683508380990459,3.242034344720088e-306,,,5.189145002004807,30.106143712997437,1.8067334520019358,29.020075798034668
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,50,Cellrank Pseudotime Kernel,250,100,5,,hard,0.7755681238484256,1.3270178447555487e-201,0.8684532898242642,2.2590933870899942e-306,,,5.139891330996761,26.601587057113647,1.6423766020016046,25.412175178527832
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,50,Cellrank Pseudotime Kernel,500,30,5,,hard,0.7728921330810726,2.3237316222434024e-199,0.8680638502597162,8.903854047802821e-306,,,5.28499284699501,29.24233841896057,2.2343703259975882,28.407024145126343
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,50,Cellrank Pseudotime Kernel,500,50,5,,hard,0.7727535130215336,3.030772924816272e-199,0.8680188639813254,1.0429455146075148e-305,,,5.153942050994374,26.010223388671875,1.8887025769945467,24.84446883201599
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,50,Cellrank Pseudotime Kernel,500,100,5,,hard,0.7744119632666792,1.2470813637924273e-200,0.8683202085090533,3.611559832702023e-306,,,5.9584583600080805,29.47650146484375,1.743335785009549,28.379634857177734
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,50,Cellrank Pseudotime Kernel,750,30,5,,hard,0.7752913871637062,2.271466583955107e-201,0.8684777667860857,2.0722077118756206e-306,,,5.079835843993351,30.690722942352295,1.5956788579933345,29.454000234603882
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,50,Cellrank Pseudotime Kernel,750,50,5,,hard,0.7727511468618709,3.0445417835772486e-199,0.868016984545646,1.049857925845753e-305,,,5.68448691899539,28.786080837249756,1.7536495870008366,27.656688451766968
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,50,Cellrank Pseudotime Kernel,750,100,5,,hard,0.7753560981419023,2.0033280330683878e-201,0.8684196132391545,2.544001759791021e-306,,,4.794132508992334,26.2672119140625,1.7290643239975907,25.127176761627197
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,70,Cellrank Pseudotime Kernel,250,30,5,,hard,0.7729070973443312,2.258015711022531e-199,0.8680579700619889,9.089859393271739e-306,,,5.6762834649998695,29.360870361328125,1.8921066839975538,28.21710467338562
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,70,Cellrank Pseudotime Kernel,250,50,5,,hard,0.774639651580777,8.030318962105807e-201,0.8683508380990459,3.242034344720088e-306,,,5.831373154986068,28.99714422225952,2.026513372999034,27.79655361175537
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,70,Cellrank Pseudotime Kernel,250,100,5,,hard,0.7755681238484256,1.3270178447555487e-201,0.8684532898242642,2.2590933870899942e-306,,,5.748477150002145,25.505926370620728,1.7174697329901392,24.38883066177368
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,70,Cellrank Pseudotime Kernel,500,30,5,,hard,0.7728921330810726,2.3237316222434024e-199,0.8680638502597162,8.903854047802821e-306,,,5.699276974002714,27.581000804901123,2.0259269189991755,26.4168221950531
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,70,Cellrank Pseudotime Kernel,500,50,5,,hard,0.7727535130215336,3.030772924816272e-199,0.8680188639813254,1.0429455146075148e-305,,,5.449867898001685,29.62433099746704,1.780083232006291,28.545671224594116
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,70,Cellrank Pseudotime Kernel,500,100,5,,hard,0.7744119632666792,1.2470813637924273e-200,0.8683202085090533,3.611559832702023e-306,,,5.957947183007491,25.848145723342896,1.7298969179973938,24.639281749725342
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,70,Cellrank Pseudotime Kernel,750,30,5,,hard,0.7752913871637062,2.271466583955107e-201,0.8684777667860857,2.0722077118756206e-306,,,6.021911848001764,25.195521116256714,1.6088527929969132,23.982998847961426
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,70,Cellrank Pseudotime Kernel,750,50,5,,hard,0.7727511468618709,3.0445417835772486e-199,0.868016984545646,1.049857925845753e-305,,,5.874721795989899,29.395602703094482,1.7400485379912425,28.17188549041748
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,70,Cellrank Pseudotime Kernel,750,100,5,,hard,0.7753560981419023,2.0033280330683878e-201,0.8684196132391545,2.544001759791021e-306,,,5.529980871011503,24.941617727279663,1.7688482280063909,23.88971495628357
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,100,Cellrank Pseudotime Kernel,250,30,5,,hard,0.7729070973443312,2.258015711022531e-199,0.8680579700619889,9.089859393271739e-306,,,5.610393353999825,33.14983344078064,1.5901537360041402,31.854429006576538
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,100,Cellrank Pseudotime Kernel,250,50,5,,hard,0.774639651580777,8.030318962105807e-201,0.8683508380990459,3.242034344720088e-306,,,7.2894175609981176,26.353859901428223,2.2636894320021383,24.866605758666992
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,100,Cellrank Pseudotime Kernel,250,100,5,,hard,0.7755681238484256,1.3270178447555487e-201,0.8684532898242642,2.2590933870899942e-306,,,6.381776552007068,27.992992162704468,2.0139424500084715,26.750536680221558
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,100,Cellrank Pseudotime Kernel,500,30,5,,hard,0.7728921330810726,2.3237316222434024e-199,0.8680638502597162,8.903854047802821e-306,,,6.0746600149868755,27.87888479232788,1.7686614559934242,26.756876945495605
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,100,Cellrank Pseudotime Kernel,500,50,5,,hard,0.7727535130215336,3.030772924816272e-199,0.8680188639813254,1.0429455146075148e-305,,,4.988271613998222,30.606315851211548,1.6828403969993815,29.501489877700806
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,100,Cellrank Pseudotime Kernel,500,100,5,,hard,0.7744119632666792,1.2470813637924273e-200,0.8683202085090533,3.611559832702023e-306,,,5.89968637599668,28.860886812210083,1.7353096189908683,27.706196784973145
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,100,Cellrank Pseudotime Kernel,750,30,5,,hard,0.7752913871637062,2.271466583955107e-201,0.8684777667860857,2.0722077118756206e-306,,,4.968302423003479,29.484320878982544,1.7798527650011238,28.38567090034485
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,100,Cellrank Pseudotime Kernel,750,50,5,,hard,0.7727511468618709,3.0445417835772486e-199,0.868016984545646,1.049857925845753e-305,,,5.785750939001446,26.007715702056885,1.605241623998154,24.84076476097107
phyla5,1000,GRN_100,0.7,0.3,rna,False,50,50,100,Cellrank Pseudotime Kernel,750,100,5,,hard,0.7753560981419023,2.0033280330683878e-201,0.8684196132391545,2.544001759791021e-306,,,6.067891176993726,30.768891096115112,2.0748120990028838,29.890028715133667
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,30,Cellrank Pseudotime Kernel,250,30,5,,hard,0.7729070973443312,2.258015711022531e-199,0.8680579700619889,9.089859393271739e-306,,,6.3620019129884895,28.034790992736816,1.6265045259933686,26.776335954666138
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,30,Cellrank Pseudotime Kernel,250,50,5,,hard,0.774639651580777,8.030318962105807e-201,0.8683508380990459,3.242034344720088e-306,,,6.021558323001955,25.414626359939575,1.894554476995836,24.197410345077515
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,30,Cellrank Pseudotime Kernel,250,100,5,,hard,0.7755681238484256,1.3270178447555487e-201,0.8684532898242642,2.2590933870899942e-306,,,4.910555596012273,25.491591215133667,1.8354229670076165,24.367305040359497
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,30,Cellrank Pseudotime Kernel,500,30,5,,hard,0.7728921330810726,2.3237316222434024e-199,0.8680638502597162,8.903854047802821e-306,,,5.807731442007935,28.01948094367981,1.800338853005087,26.879215002059937
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,30,Cellrank Pseudotime Kernel,500,50,5,,hard,0.7727535130215336,3.030772924816272e-199,0.8680188639813254,1.0429455146075148e-305,,,5.64391564799007,31.1553955078125,1.703934085991932,30.038769721984863
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,30,Cellrank Pseudotime Kernel,500,100,5,,hard,0.7744119632666792,1.2470813637924273e-200,0.8683202085090533,3.611559832702023e-306,,,6.069740597013151,34.34525537490845,1.712365702012903,32.90040302276611
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,30,Cellrank Pseudotime Kernel,750,30,5,,hard,0.7752913871637062,2.271466583955107e-201,0.8684777667860857,2.0722077118756206e-306,,,5.025777727001696,32.774970293045044,1.7103493989998242,31.596307277679443
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,30,Cellrank Pseudotime Kernel,750,50,5,,hard,0.7727511468618709,3.0445417835772486e-199,0.868016984545646,1.049857925845753e-305,,,6.157357087999117,24.752625226974487,1.7379523029958364,23.58752965927124
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,30,Cellrank Pseudotime Kernel,750,100,5,,hard,0.7753560981419023,2.0033280330683878e-201,0.8684196132391545,2.544001759791021e-306,,,5.809719033990405,26.194341897964478,1.7353411889926065,25.051175355911255
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,50,Cellrank Pseudotime Kernel,250,30,5,,hard,0.7729070973443312,2.258015711022531e-199,0.8680579700619889,9.089859393271739e-306,,,7.29392456599453,25.699501037597656,1.7690984910004772,24.362083673477173
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,50,Cellrank Pseudotime Kernel,250,50,5,,hard,0.774639651580777,8.030318962105807e-201,0.8683508380990459,3.242034344720088e-306,,,5.1299428430065745,33.98704695701599,2.2221877569973003,32.970158100128174
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,50,Cellrank Pseudotime Kernel,250,100,5,,hard,0.7755681238484256,1.3270178447555487e-201,0.8684532898242642,2.2590933870899942e-306,,,6.16784314000688,30.851068019866943,1.5922002180013806,29.650810480117798
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,50,Cellrank Pseudotime Kernel,500,30,5,,hard,0.7728921330810726,2.3237316222434024e-199,0.8680638502597162,8.903854047802821e-306,,,4.891468652989715,31.615716695785522,1.6991729309957009,30.514023542404175
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,50,Cellrank Pseudotime Kernel,500,50,5,,hard,0.7727535130215336,3.030772924816272e-199,0.8680188639813254,1.0429455146075148e-305,,,4.503933511005016,29.900917291641235,1.6125026490044547,28.865856409072876
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,50,Cellrank Pseudotime Kernel,500,100,5,,hard,0.7744119632666792,1.2470813637924273e-200,0.8683202085090533,3.611559832702023e-306,,,5.367131826002151,25.286041498184204,1.7570240200002445,24.197043895721436
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,50,Cellrank Pseudotime Kernel,750,30,5,,hard,0.7752913871637062,2.271466583955107e-201,0.8684777667860857,2.0722077118756206e-306,,,6.553491092010518,29.003190517425537,2.2276030130014988,27.991543292999268
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,50,Cellrank Pseudotime Kernel,750,50,5,,hard,0.7727511468618709,3.0445417835772486e-199,0.868016984545646,1.049857925845753e-305,,,5.72328905100585,25.339025020599365,1.7352022440027213,24.228428840637207
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,50,Cellrank Pseudotime Kernel,750,100,5,,hard,0.7753560981419023,2.0033280330683878e-201,0.8684196132391545,2.544001759791021e-306,,,5.6019843999965815,26.026539087295532,1.526379873001133,24.88130831718445
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,70,Cellrank Pseudotime Kernel,250,30,5,,hard,0.7729070973443312,2.258015711022531e-199,0.8680579700619889,9.089859393271739e-306,,,5.077770461997716,25.498295783996582,1.6096166850038571,24.331343412399292
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,70,Cellrank Pseudotime Kernel,250,50,5,,hard,0.774639651580777,8.030318962105807e-201,0.8683508380990459,3.242034344720088e-306,,,5.487164284000755,26.239163875579834,1.7483975490031298,25.12605905532837
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,70,Cellrank Pseudotime Kernel,250,100,5,,hard,0.7755681238484256,1.3270178447555487e-201,0.8684532898242642,2.2590933870899942e-306,,,4.780381564996787,29.934324502944946,1.5763544389919844,28.858794689178467
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,70,Cellrank Pseudotime Kernel,500,30,5,,hard,0.7728921330810726,2.3237316222434024e-199,0.8680638502597162,8.903854047802821e-306,,,5.768936905995361,26.755518674850464,1.7871462689945474,25.59600520133972
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,70,Cellrank Pseudotime Kernel,500,50,5,,hard,0.7727535130215336,3.030772924816272e-199,0.8680188639813254,1.0429455146075148e-305,,,5.217325243007508,33.643701791763306,1.7097717080032453,32.58075737953186
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,70,Cellrank Pseudotime Kernel,500,100,5,,hard,0.7744119632666792,1.2470813637924273e-200,0.8683202085090533,3.611559832702023e-306,,,5.688188258995069,29.356126070022583,1.6998165929981042,28.194059133529663
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,70,Cellrank Pseudotime Kernel,750,30,5,,hard,0.7752913871637062,2.271466583955107e-201,0.8684777667860857,2.0722077118756206e-306,,,5.469101050999598,25.809080362319946,1.9661905749962898,24.670482635498047
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,70,Cellrank Pseudotime Kernel,750,50,5,,hard,0.7727511468618709,3.0445417835772486e-199,0.868016984545646,1.049857925845753e-305,,,6.451935622986639,26.690544366836548,1.690021706992411,25.43321704864502
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,70,Cellrank Pseudotime Kernel,750,100,5,,hard,0.7753560981419023,2.0033280330683878e-201,0.8684196132391545,2.544001759791021e-306,,,5.914803037012462,25.27017116546631,1.9188016410043929,24.113330602645874
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,100,Cellrank Pseudotime Kernel,250,30,5,,hard,0.7729070973443312,2.258015711022531e-199,0.8680579700619889,9.089859393271739e-306,,,6.901222304994008,28.542800664901733,1.6057004750036867,27.244901180267334
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,100,Cellrank Pseudotime Kernel,250,50,5,,hard,0.774639651580777,8.030318962105807e-201,0.8683508380990459,3.242034344720088e-306,,,6.263408040991635,27.005707263946533,1.7767402850004146,25.78245258331299
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,100,Cellrank Pseudotime Kernel,250,100,5,,hard,0.7755681238484256,1.3270178447555487e-201,0.8684532898242642,2.2590933870899942e-306,,,6.0730885620141635,29.00481343269348,1.661759926006198,27.831876516342163
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,100,Cellrank Pseudotime Kernel,500,30,5,,hard,0.7728921330810726,2.3237316222434024e-199,0.8680638502597162,8.903854047802821e-306,,,5.685282706981525,32.80204463005066,1.8609709359880071,31.679245710372925
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,100,Cellrank Pseudotime Kernel,500,50,5,,hard,0.7727535130215336,3.030772924816272e-199,0.8680188639813254,1.0429455146075148e-305,,,5.915641567000421,29.877403736114502,1.6967115739971632,28.714545965194702
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,100,Cellrank Pseudotime Kernel,500,100,5,,hard,0.7744119632666792,1.2470813637924273e-200,0.8683202085090533,3.611559832702023e-306,,,5.687737617001403,27.506139278411865,2.1669812309992267,26.640399932861328
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,100,Cellrank Pseudotime Kernel,750,30,5,,hard,0.7752913871637062,2.271466583955107e-201,0.8684777667860857,2.0722077118756206e-306,,,5.926257086000987,28.42237424850464,1.722607119998429,27.197046995162964
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,100,Cellrank Pseudotime Kernel,750,50,5,,hard,0.7727511468618709,3.0445417835772486e-199,0.868016984545646,1.049857925845753e-305,,,5.572030037001241,26.073928117752075,1.842931391991442,24.89286780357361
phyla5,1000,GRN_100,0.7,0.3,rna,False,70,50,100,Cellrank Pseudotime Kernel,750,100,5,,hard,0.7753560981419023,2.0033280330683878e-201,0.8684196132391545,2.544001759791021e-306,,,4.731215544990846,27.35279107093811,1.7363888639956713,26.25317096710205
phyla5,1000,GRN_100,0.7,0.3,rna,False,100,50,30,Cellrank Pseudotime Kernel,250,30,5,,hard,0.7729070973443312,2.258015711022531e-199,0.8680579700619889,9.089859393271739e-306,,,4.778170662990306,27.879300355911255,1.473991141989245,26.76207137107849
phyla5,1000,GRN_100,0.7,0.3,rna,False,100,50,30,Cellrank Pseudotime Kernel,250,50,5,,hard,0.774639651580777,8.030318962105807e-201,0.8683508380990459,3.242034344720088e-306,,,6.230651456004125,35.05913853645325,1.8180429670028389,33.78972578048706
phyla5,1000,GRN_100,0.7,0.3,rna,False,100,50,30,Cellrank Pseudotime Kernel,250,100,5,,hard,0.7755681238484256,1.3270178447555487e-201,0.8684532898242642,2.2590933870899942e-306,,,6.60484013101086,34.08700346946716,1.6593018460116582,32.838571310043335
phyla5,1000,GRN_100,0.7,0.3,rna,False,100,50,30,Cellrank Pseudotime Kernel,500,30,5,,hard,0.7728921330810726,2.3237316222434024e-199,0.8680638502597162,8.903854047802821e-306,,,6.557290117983939,34.46229958534241,1.6738243469881127,33.19099736213684
phyla5,1000,GRN_100,0.7,0.3,rna,False,100,50,30,Cellrank Pseudotime Kernel,500,50,5,,hard,0.7727535130215336,3.030772924816272e-199,0.8680188639813254,1.0429455146075148e-305,,,8.807937749006669,32.99145722389221,2.0462576580030145,29.919880628585815
phyla5,1000,GRN_100,0.7,0.3,rna,False,100,50,30,Cellrank Pseudotime Kernel,500,100,5,,hard,0.7744119632666792,1.2470813637924273e-200,0.8683202085090533,3.611559832702023e-306,,,5.798519430987653,33.746432065963745,1.7217977099935524,32.13337063789368
phyla5,1000,GRN_100,0.7,0.3,rna,False,100,50,30,Cellrank Pseudotime Kernel,750,30,5,,hard,0.7752913871637062,2.271466583955107e-201,0.8684777667860857,2.0722077118756206e-306,,,5.3450176999904215,30.44773268699646,1.6600411219988018,29.26646614074707
phyla5,1000,GRN_100,0.7,0.3,rna,False,100,50,30,Cellrank Pseudotime Kernel,750,50,5,,hard,0.7727511468618709,3.0445417835772486e-199,0.868016984545646,1.049857925845753e-305,,,4.658255338988965,33.18039298057556,1.6132430019933963,32.07284736633301
phyla5,1000,GRN_100,0.7,0.3,rna,False,100,50,30,Cellrank Pseudotime Kernel,750,100,5,,hard,0.7753560981419023,2.0033280330683878e-201,0.8684196132391545,2.544001759791021e-306,,,5.265103828016436,31.358689546585083,1.7323344180040294,30.2084801197052
phyla5,1000,GRN_100,0.7,0.3,rna,False,100,50,50,Cellrank Pseudotime Kernel,250,30,5,,hard,0.7729070973443312,2.258015711022531e-199,0.8680579700619889,9.089859393271739e-306,,,5.95004824201169,28.15970206260681,1.595840649009915,26.899662256240845
phyla5,1000,GRN_100,0.7,0.3,rna,False,100,50,50,Cellrank Pseudotime Kernel,250,50,5,,hard,0.774639651580777,8.030318962105807e-201,0.8683508380990459,3.242034344720088e-306,,,6.669801197000197,32.097540616989136,1.7395456020021811,30.82762575149536
phyla5,1000,GRN_100,0.7,0.3,rna,False,100,50,50,Cellrank Pseudotime Kernel,250,100,5,,hard,0.7755681238484256,1.3270178447555487e-201,0.8684532898242642,2.2590933870899942e-306,,,6.004415985997184,28.648778438568115,1.92913377500372,27.486814260482788
phyla5,1000,GRN_100,0.7,0.3,rna,False,100,50,50,Cellrank Pseudotime Kernel,500,30,5,,hard,0.7728921330810726,2.3237316222434024e-199,0.8680638502597162,8.903854047802821e-306,,,6.750070440000854,26.050267457962036,1.750126648999867,24.858463287353516
phyla5,1000,GRN_100,0.7,0.3,rna,False,100,50,50,Cellrank Pseudotime Kernel,500,50,5,,hard,0.7727535130215336,3.030772924816272e-199,0.8680188639813254,1.0429455146075148e-305,,,7.296840584007441,27.52016019821167,2.1954177640000125,26.21168875694275
phyla5,1000,GRN_100,0.7,0.3,rna,False,100,50,50,Cellrank Pseudotime Kernel,500,100,5,,hard,0.7744119632666792,1.2470813637924273e-200,0.8683202085090533,3.611559832702023e-306,,,5.346000239995192,30.345983028411865,1.7059063509950647,29.239980459213257
phyla5,1000,GRN_100,0.7,0.3,rna,False,100,50,50,Cellrank Pseudotime Kernel,750,30,5,,hard,0.7752913871637062,2.271466583955107e-201,0.8684777667860857,2.0722077118756206e-306,,,5.885422594990814,31.04292583465576,1.8275138519966276,29.835681438446045
phyla5,1000,GRN_100,0.7,0.3,rna,False,100,50,50,Cellrank Pseudotime Kernel,750,50,5,,hard,0.7727511468618709,3.0445417835772486e-199,0.868016984545646,1.049857925845753e-305,,,6.219411202997435,27.619895935058594,1.8421139989950461,26.42791438102722
phyla5,1000,GRN_100,0.7,0.3,rna,False,100,50,50,Cellrank Pseudotime Kernel,750,100,5,,hard,0.7753560981419023,2.0033280330683878e-201,0.8684196132391545,2.544001759791021e-306,,,5.886012825998478,26.10172390937805,1.718583097012015,24.90578317642212
phyla5,1000,GRN_100,0.7,0.3,rna,False,100,50,70,Cellrank Pseudotime Kernel,250,30,5,,hard,0.7729070973443312,2.258015711022531e-199,0.8680579700619889,9.089859393271739e-306,,,5.640315101991291,26.070109128952026,1.673593006998999,24.906371355056763
phyla5,1000,GRN_100,0.7,0.3,rna,False,100,50,70,Cellrank Pseudotime Kernel,250,50,5,,hard,0.774639651580777,8.030318962105807e-201,0.8683508380990459,3.242034344720088e-306,,,5.024988678997033,26.168647289276123,2.007743786001811,25.033876657485962
phyla5,1000,GRN_100,0.7,0.3,rna,False,100,50,70,Cellrank Pseudotime Kernel,250,100,5,,hard,0.7755681238484256,1.3270178447555487e-201,0.8684532898242642,2.2590933870899942e-306,,,5.949884148998535,25.632802724838257,1.984149924988742,24.50513982772827
