code,failed,fixed_terminal,spearman_stat_pseudotime,spearman_pval_pseudotime,kendall_stat_pseudotime,kendall_pval_pseudotime,fate_index_pval,fate_index_stat,n_terminal_states,pearson_pval_KLD,pearson_stat_KLD,pearson_pval_SHE,pearson_stat_SHE,spearman_pval_KLD,spearman_stat_KLD,spearman_pval_SHE,spearman_stat_SHE,temporal_state_score,terminal_enrichment,terminal_silhouette_pse,terminal_silhouette_soft,tsr,ttc,ttp,tts,jsd_totipotent,jsd_multipotent,jsd_committed,committed,totipotent,multipotent
three_branches_True_0.1_0.5_70,False,True,,,,,2.5675742970916145e-218,0.7943964589360171,3.0,3.277757169966116e-216,0.7921268952740115,1.0290284378784469e-137,-0.6819165902493455,1.928203100001105e-298,0.8631641003059439,6.045232042497281e-228,-0.8044184911432113,0.981443084071554,0.4559559559559559,0.8902776174604662,0.7777180515252762,1.0,0.9637087475527936,1.0,0.962752544297771,,,,0.07149377127368081,0.3956475627437064,
three_branches_True_0.1_0.5_10,False,True,,,,,2.5675742970916145e-218,0.7943964589360171,3.0,3.277757169966116e-216,0.7921268952740115,1.0290284378784469e-137,-0.6819165902493455,1.928203100001105e-298,0.8631641003059439,6.045232042497281e-228,-0.8044184911432113,0.981443084071554,0.4559559559559559,0.8902776174604662,0.7777180515252762,1.0,0.9637087475527936,1.0,0.962752544297771,,,,0.07149377127368081,0.3956475627437064,
three_branches_True_0.1_0.7_30,False,True,,,,,1.2534559699556123e-254,0.8294301605049933,3.0,7.2297644056635865e-140,0.6857796354532343,8.449523211983192e-213,-0.7883896018065706,1.5577601484276678e-192,0.7645172356876386,1.3211773055973026e-258,-0.8328423357281874,0.9817398775659122,0.45545545545545546,0.9271319585887761,0.775645788196603,1.0,0.9642068984595865,1.0,0.9634196367094288,,,,0.21029441493215031,0.37227660669668666,
three_branches_True_0.1_0.7_50,False,True,,,,,1.2534559699556123e-254,0.8294301605049933,3.0,7.2297644056635865e-140,0.6857796354532343,8.449523211983192e-213,-0.7883896018065706,1.5577601484276678e-192,0.7645172356876386,1.3211773055973026e-258,-0.8328423357281874,0.9817398775659122,0.45545545545545546,0.9271319585887761,0.775645788196603,1.0,0.9642068984595865,1.0,0.9634196367094288,,,,0.21029441493215031,0.37227660669668666,
three_branches_True_0.1_0.7_70,False,True,,,,,1.2534559699556123e-254,0.8294301605049933,3.0,7.2297644056635865e-140,0.6857796354532343,8.449523211983192e-213,-0.7883896018065706,1.5577601484276678e-192,0.7645172356876386,1.3211773055973026e-258,-0.8328423357281874,0.9817398775659122,0.45545545545545546,0.9271319585887761,0.775645788196603,1.0,0.9642068984595865,1.0,0.9634196367094288,,,,0.21029441493215031,0.37227660669668666,
three_branches_True_0.1_0.7_10,False,True,,,,,1.2534559699556123e-254,0.8294301605049933,3.0,7.2297644056635865e-140,0.6857796354532343,8.449523211983192e-213,-0.7883896018065706,1.5577601484276678e-192,0.7645172356876386,1.3211773055973026e-258,-0.8328423357281874,0.9817398775659122,0.45545545545545546,0.9271319585887761,0.775645788196603,1.0,0.9642068984595865,1.0,0.9634196367094288,,,,0.21029441493215031,0.37227660669668666,
three_branches_True_0.1_0.9_30,False,True,,,,,3.037158885610991e-97,0.5961033285458501,3.0,9.307071834874156e-123,0.6533246768918249,2.906533049925292e-94,-0.58858056362678,6.882222840845469e-121,0.6495194743613358,8.426899452857674e-102,-0.6072310959834056,0.9817564065567499,0.45545545545545546,0.7809942476053305,0.6376281965200835,1.0,0.9640274797132148,1.0,0.9636638382160668,,,,0.19836187512933673,0.3385643301563228,
three_branches_True_0.1_0.9_50,False,True,,,,,3.037158885610991e-97,0.5961033285458501,3.0,9.307071834874156e-123,0.6533246768918249,2.906533049925292e-94,-0.58858056362678,6.882222840845469e-121,0.6495194743613358,8.426899452857674e-102,-0.6072310959834056,0.9817564065567499,0.45545545545545546,0.7809942476053305,0.6376281965200835,1.0,0.9640274797132148,1.0,0.9636638382160668,,,,0.19836187512933673,0.3385643301563228,
three_branches_True_0.1_0.9_70,False,True,,,,,3.037158885610991e-97,0.5961033285458501,3.0,9.307071834874156e-123,0.6533246768918249,2.906533049925292e-94,-0.58858056362678,6.882222840845469e-121,0.6495194743613358,8.426899452857674e-102,-0.6072310959834056,0.9817564065567499,0.45545545545545546,0.7809942476053305,0.6376281965200835,1.0,0.9640274797132148,1.0,0.9636638382160668,,,,0.19836187512933673,0.3385643301563228,
three_branches_True_0.1_0.9_10,False,True,,,,,3.037158885610991e-97,0.5961033285458501,3.0,9.307071834874156e-123,0.6533246768918249,2.906533049925292e-94,-0.58858056362678,6.882222840845469e-121,0.6495194743613358,8.426899452857674e-102,-0.6072310959834056,0.9817564065567499,0.45545545545545546,0.7809942476053305,0.6376281965200835,1.0,0.9640274797132148,1.0,0.9636638382160668,,,,0.19836187512933673,0.3385643301563228,
