code,failed,fixed_terminal,spearman_stat_pseudotime,spearman_pval_pseudotime,kendall_stat_pseudotime,kendall_pval_pseudotime,fate_index_pval,fate_index_stat,n_terminal_states,pearson_pval_KLD,pearson_stat_KLD,pearson_pval_SHE,pearson_stat_SHE,spearman_pval_KLD,spearman_stat_KLD,spearman_pval_SHE,spearman_stat_SHE,temporal_state_score,terminal_enrichment,terminal_silhouette_pse,terminal_silhouette_soft,tsr,ttc,ttp,tts,jsd_totipotent,jsd_multipotent,jsd_committed,committed,totipotent,multipotent
three_branches_True_0.1_0.1_30:70:70,False,True,0.12233639033639035,0.00010516565074487868,0.062030030030030034,0.00331188382635421,5.330237121697193e-296,0.8614897894897896,3,7.315905610480608e-11,0.20407551805591106,4.053464808106214e-273,-0.844667979822732,2.862757637559868e-23,0.30701124280008246,3.624116793271516e-297,-0.8622931846864348,1.0,0.05055055055055054,0.7299529529351784,0.43721640823402474,1.0,1.0,1.0,1.0,,,,0.2008790982140772,0.2275869619578114,
three_branches_True_0.1_0.1_30:70:10,False,True,0.10245618645618645,0.001176825534906987,0.05618018018018018,0.007809333847805722,5.293685206742388e-82,0.5553968433968435,3,1.0345868834068533e-73,0.5306237529884673,1.4929564766732467e-136,-0.6798074885825415,4.053780190631513e-60,0.48496580468845524,2.1751186306545533e-80,-0.5507346968152168,1.0,0.036536536536536546,0.6330266420347018,0.3466137756941345,1.0,1.0,1.0,1.0,,,,0.2502501007214216,0.08849168139723046,
three_branches_True_0.1_0.1_30:10:30,False,True,0.3291187371187371,1.0862279333421369e-26,0.2568808808808809,4.854571817625189e-34,4.1248197557481e-122,0.652014388014388,3,7.064824341606892e-67,0.5085334983132619,4.891878197e-315,-0.8739801020267172,8.777913609730923e-73,0.5277161274684274,7.403220798758342e-241,-0.8170015107302452,1.0,0.14898231564898232,0.7147143852515071,0.3661956891362472,1.0,1.0,1.0,1.0,,,,0.2790136422402295,0.3444007171780725,
three_branches_True_0.1_0.1_30:10:50,False,True,0.33354015354015354,2.074807087475479e-27,0.2630830830830831,1.275812475037065e-35,3.405953427495384e-132,0.6717329637329638,3,1.3461351596533293e-94,0.5894341145657898,0.0,-0.9153614498912388,6.010647019922295e-80,0.5494464250671668,2.647673334009672e-294,-0.8603135965990074,1.0,0.13930597263930597,0.6548997845790245,0.3366599142455692,1.0,1.0,1.0,1.0,,,,0.2794334988196767,0.34807101887446795,
three_branches_True_0.1_0.1_30:10:70,False,True,0.33103983103983103,5.3087270943526874e-27,0.25808608608608613,2.409737561697835e-34,9.419032935657612e-294,0.8599290679290679,3,1.2050491712309617e-122,0.6530977928288925,0.0,-0.9456113650560928,2.7392057070569814e-93,0.5860783669065893,3.575772370917562e-305,-0.8676678111619693,1.0,0.1279612946279613,0.8095127145214034,0.4814752403925737,1.0,1.0,1.0,1.0,,,,0.2442623147996557,0.37844739396878674,
three_branches_True_0.1_0.1_30:10:10,False,True,0.8872083112083113,0.0,0.6925285285285285,7.626587292849875e-236,5.3815298767321925e-260,0.8340170100170101,3,9.941392827773676e-232,0.8082044611954955,0.0,-0.9301308076758406,7.755147995995834e-224,0.8002118549548853,1.8882356275619102e-252,-0.827528847087622,1.0,0.35118451785118454,0.8150108818974747,0.5251160864234086,1.0,1.0,1.0,1.0,,,,0.24216835057062114,0.29036712223811834,
three_branches_True_0.1_0.1_50:30:30,False,True,0.09966705966705967,0.0016013133882031225,0.04511311311311311,0.032666041373700876,3.803503215012339e-149,0.7017634737634737,3,6.49005368697098e-16,0.25169456190894235,8.88474374130033e-144,-0.6926441641730329,3.761820010684931e-19,0.2775965248183455,1.1179349033047744e-149,-0.7026482324541555,1.0,0.04154154154154155,0.639930528007816,0.3631483874174663,1.0,1.0,1.0,1.0,,,,0.2230831653403629,0.08970487174207879,
three_branches_True_0.1_0.1_50:30:50,False,True,0.18237696237696238,6.2908542400491386e-09,0.10645045045045044,4.641567214885512e-07,0.0,0.9614779814779816,3,2.229403203477177e-30,0.35107356431522035,0.0,-0.9729294777489674,3.633994973431103e-52,0.45465013623775596,0.0,-0.9116286803740181,1.0,0.08792125458792126,0.749910794200478,0.5017219926775558,1.0,1.0,1.0,1.0,,,,0.16494479826338052,0.395017366148026,
three_branches_True_0.1_0.1_50:30:70,False,True,0.3094686934686935,1.2319954244705608e-23,0.23068268268268272,8.936945779315124e-28,4.989519175808278e-131,0.6695286935286936,3,9.537075224040468e-95,0.5898154602083537,0.0,-0.9051475648167752,4.1990664119510155e-85,0.5641525109511015,1.3078376361490055e-294,-0.8605268116436611,1.0,0.09659659659659657,0.7144335611085062,0.3594730577178342,1.0,1.0,1.0,1.0,,,,0.28184981056722774,0.3547943640920814,
three_branches_True_0.1_0.1_50:30:10,False,True,0.8772541452541454,2.2984e-320,0.6801161161161161,1.5327563055840489e-227,5.424641642252896e-293,0.8593966753966755,3,1.3219442349316724e-230,0.8070888307667445,0.0,-0.939096701093773,2.484955110219498e-240,0.8165071907053857,3.6252735723877445e-267,-0.8399340534426553,1.0,0.32449115782449117,0.8747873288689331,0.6304436464109868,1.0,1.0,1.0,1.0,,,,0.2149373544602651,0.3458877550244777,
