albero,n_cellule,GRN_type,sigma_cif,diff_cif_fraction,modello,fixed_terminal,knn_atac,knn_rna,wnn,algoritmo,n_waypoints,knn_waypoints,n_macrostates,velocity_algorithm,pruning_type,pearson_kl_statistics,pearson_kl_pvalue,kendall_pseudotime_statistics,kendall_pseudotime_pvalue,pearson_entropy_statistics,pearson_entropy_pvalue,f1_cosine,f1_euclidean
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,100,100,100,cellrank_pseudotime_kernel,250,100,5,,hard,0.8637135068277725,2.9984807890347513e-299,,,0.9756537178337333,0.0,,0.6537339481935217
phyla5,1000,GRN_100,0.5,0.3,multiomics,True,100,100,100,cellrank_pseudotime_kernel,250,100,5,,hard,0.7194892339980647,3.435473012002551e-160,,,0.7747879788056399,6.026702092841903e-201,0.5914470792952587,0.6541116884945296
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,100,100,100,cellrank_pseudotime_kernel,500,30,5,,hard,0.8666826224786294,1.1141103227584362e-303,,,0.9750148423021934,0.0,,0.6541116884945296
phyla5,1000,GRN_100,0.5,0.3,multiomics,True,100,100,100,cellrank_pseudotime_kernel,500,30,5,,hard,0.7217214998385991,1.2143212143886752e-161,,,0.7758514186822015,7.648365245394656e-202,0.5975831302600199,0.6591747539433477
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,100,100,100,cellrank_pseudotime_kernel,500,50,5,,hard,0.8654932546425994,6.826417567697301e-302,,,0.9753598335324976,0.0,,0.6591747539433477
phyla5,1000,GRN_100,0.5,0.3,multiomics,True,100,100,100,cellrank_pseudotime_kernel,500,50,5,,hard,0.7208497968622815,4.4967246832988114e-161,,,0.7753892355851301,1.878488894259717e-201,0.597164144682916,0.65882594128924
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,100,100,100,cellrank_pseudotime_kernel,500,100,5,,hard,0.8640531795328471,9.44990279912793e-300,,,0.9758326063716862,0.0,,0.65882594128924
phyla5,1000,GRN_100,0.5,0.3,multiomics,True,100,100,100,cellrank_pseudotime_kernel,500,100,5,,hard,0.7198565014598056,1.986665139676935e-160,,,0.7747971898416739,5.920190634228109e-201,0.5968132026780939,0.6585390076196969
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,100,100,100,cellrank_pseudotime_kernel,750,30,5,,hard,0.8668970571340514,5.282765880621651e-304,,,0.9747809199560126,0.0,,0.6585390076196969
phyla5,1000,GRN_100,0.5,0.3,multiomics,True,100,100,100,cellrank_pseudotime_kernel,750,30,5,,hard,0.7219600526112269,8.479289113869665e-162,,,0.7765443501577887,1.980358060457356e-202,0.5922452188696973,0.6547728332650927
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,100,100,100,cellrank_pseudotime_kernel,750,50,5,,hard,0.8656063694539531,4.62330649955504e-302,,,0.9752454861835239,0.0,,0.6547728332650927
phyla5,1000,GRN_100,0.5,0.3,multiomics,True,100,100,100,cellrank_pseudotime_kernel,750,50,5,,hard,0.7210372776055314,3.3946628131635887e-161,,,0.7757721348048741,8.92437117260031e-202,0.5936363124230867,0.6559227109474548
phyla5,1000,GRN_100,0.5,0.3,multiomics,False,100,100,100,cellrank_pseudotime_kernel,750,100,5,,hard,0.8641243509032669,7.416205701382634e-300,,,0.9756923724299028,0.0,,0.6559227109474548
phyla5,1000,GRN_100,0.5,0.3,multiomics,True,100,100,100,cellrank_pseudotime_kernel,750,100,5,,hard,0.7199962340430283,1.612598007779245e-160,,,0.775197046550488,2.7277656259764878e-201,0.5920790185760079,0.6546431560234397
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,30,cellrank_pseudotime_kernel,250,30,5,,hard,0.7019929981221397,2.7696302681867305e-149,,,0.8409438137294528,2.024313414917341e-268,,0.6546431560234397
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,30,cellrank_pseudotime_kernel,250,30,5,,hard,0.6989667546938464,1.771035663029386e-147,,,0.8300747994458717,2.2570558100684455e-255,0.3826304416374263,0.5841157240060506
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,30,cellrank_pseudotime_kernel,250,50,5,,hard,0.712014761863111,1.9739850291683676e-155,,,0.8521056650491953,6.960509339254397e-283,,0.5841157240060506
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,30,cellrank_pseudotime_kernel,250,50,5,,hard,0.7092043934483029,1.1107216803239938e-153,,,0.8409370477134179,2.0639691669301647e-268,0.3838464624257594,0.5853388704848231
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,30,cellrank_pseudotime_kernel,250,100,5,,hard,0.7229363684001499,1.9422350050527617e-162,,,0.8514744288290534,4.921365254091196e-282,,0.5853388704848231
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,30,cellrank_pseudotime_kernel,250,100,5,,hard,0.7202573432964016,1.0916463640485459e-160,,,0.8404137255961812,9.229565633466389e-268,0.3832105892157537,0.5860339958268218
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,30,cellrank_pseudotime_kernel,500,30,5,,hard,0.7027628557867419,9.536301658501367e-150,,,0.8402908912844497,1.3107530539985176e-267,,0.5860339958268218
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,30,cellrank_pseudotime_kernel,500,30,5,,hard,0.6997155202882769,6.361314675213279e-148,,,0.8294583697705431,1.1630342034295865e-254,0.38225286870106256,0.5837856122626599
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,30,cellrank_pseudotime_kernel,500,50,5,,hard,0.7157852147107541,8.198894084569138e-158,,,0.8493686327151256,3.1442427734537465e-279,,0.5837856122626599
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,30,cellrank_pseudotime_kernel,500,50,5,,hard,0.7129418126616107,5.168381709777545e-156,,,0.8384692728972758,2.2995661933680753e-265,0.3819599287555179,0.5834994308881547
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,30,cellrank_pseudotime_kernel,500,100,5,,hard,0.7442967214824233,3.623637316675845e-177,,,0.83384644430409,8.578686428804253e-260,,0.5834994308881547
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,30,cellrank_pseudotime_kernel,500,100,5,,hard,0.7233504483195877,1.0375402734252034e-162,,,0.8382495775230024,4.269808832988069e-265,0.38205321079840826,0.5840374912991261
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,30,cellrank_pseudotime_kernel,750,30,5,,hard,0.702456655852644,1.4578982803924488e-149,,,0.8400520232641425,2.590576255346477e-267,,0.5840374912991261
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,30,cellrank_pseudotime_kernel,750,30,5,,hard,0.6993262683184046,1.0836538981884038e-147,,,0.8292206206311353,2.1850280903726713e-254,0.38221414618289584,0.5840183487028879
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,30,cellrank_pseudotime_kernel,750,50,5,,hard,0.7148793714202856,3.086487249538875e-157,,,0.8492807480782683,4.108323700239626e-279,,0.5840183487028879
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,30,cellrank_pseudotime_kernel,750,50,5,,hard,0.7121629211799511,1.5939948417247382e-155,,,0.838521066343355,1.987128863653516e-265,0.382311620728705,0.5839786362349855
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,30,cellrank_pseudotime_kernel,750,100,5,,hard,0.7257563845936933,2.6544648852820888e-164,,,0.8479734236055503,2.15138081836869e-277,,0.5839786362349855
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,30,cellrank_pseudotime_kernel,750,100,5,,hard,0.7230657683069897,1.5968438974136582e-162,,,0.8371589858445758,9.091430383771837e-264,0.381961489920892,0.585107002160374
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,50,cellrank_pseudotime_kernel,250,30,5,,hard,0.736231959877455,1.9454254784751644e-171,,,0.8572142649043518,6.590060860596825e-290,,0.585107002160374
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,50,cellrank_pseudotime_kernel,250,30,5,,hard,0.7334122880414697,1.74905151180401e-169,,,0.8445456787628247,5.808753853260128e-273,0.36171400449491153,0.5665854310818844
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,50,cellrank_pseudotime_kernel,250,50,5,,hard,0.7531389043480192,1.0550693351765087e-183,,,0.8585879959557312,7.644683335942152e-292,,0.5665854310818844
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,50,cellrank_pseudotime_kernel,250,50,5,,hard,0.7522322759871307,5.083333977053e-183,,,0.8466727251262791,1.0642546941804364e-275,0.361601302929684,0.5670537800546327
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,50,cellrank_pseudotime_kernel,250,100,5,,hard,0.7562000925034688,4.959789754967315e-186,,,0.858499385796201,1.0205255518519167e-291,,0.5670537800546327
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,50,cellrank_pseudotime_kernel,250,100,5,,hard,0.755434395264572,1.909651884360385e-185,,,0.8454187612569579,4.4220800303534793e-274,0.3615630967319666,0.5671459295968648
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,50,cellrank_pseudotime_kernel,500,30,5,,hard,0.7344221914594826,3.514841589635196e-170,,,0.8578919679697802,7.354952224533797e-291,,0.5671459295968648
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,50,cellrank_pseudotime_kernel,500,30,5,,hard,0.731854536624129,2.0488789270090883e-168,,,0.8452214666713127,7.924566329542559e-274,0.3621455923415402,0.5666536646491016
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,50,cellrank_pseudotime_kernel,500,50,5,,hard,0.7509876306371301,4.3530484209802195e-182,,,0.8618866332984083,1.415629821152137e-296,,0.5666536646491016
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,50,cellrank_pseudotime_kernel,500,50,5,,hard,0.7495460786728739,5.153317102028376e-181,,,0.8491648184298118,5.844726199681753e-279,0.36198550399826007,0.5668362555575804
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,50,cellrank_pseudotime_kernel,500,100,5,,hard,0.7517102593343078,1.2530980127792113e-182,,,0.8622322267606722,4.446814339862006e-297,,0.5668362555575804
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,50,cellrank_pseudotime_kernel,500,100,5,,hard,0.7508423239825169,5.588747419271104e-182,,,0.8494916607808102,2.1617082640502702e-279,0.3625031340247729,0.5678697059044949
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,50,cellrank_pseudotime_kernel,750,30,5,,hard,0.7355550655070009,5.758832876639927e-171,,,0.8569554095366277,1.5182206753930347e-289,,0.5678697059044949
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,50,cellrank_pseudotime_kernel,750,30,5,,hard,0.7328319133213955,4.383853280144285e-169,,,0.8443497097924727,1.0331870942633195e-272,0.362220612500969,0.5666914083831909
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,50,cellrank_pseudotime_kernel,750,50,5,,hard,0.7526310134977726,2.5479298173590346e-183,,,0.8610723943462191,2.140091125769157e-295,,0.5666914083831909
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,50,cellrank_pseudotime_kernel,750,50,5,,hard,0.7511875498551048,3.0857630109419214e-182,,,0.848330084148287,7.334022020163581e-278,0.36180519875883,0.5663563227526831
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,50,cellrank_pseudotime_kernel,750,100,5,,hard,0.7530006550949901,1.3415339136891473e-183,,,0.8611419024338617,1.6983936239764493e-295,,0.5663563227526831
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,50,cellrank_pseudotime_kernel,750,100,5,,hard,0.7521343193023564,6.0221502691885694e-183,,,0.8483259046847978,7.427215692570938e-278,0.36196296041009146,0.5673036195241957
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,70,cellrank_pseudotime_kernel,250,30,5,,hard,0.7344091228964231,3.588759152298465e-170,,,0.8638814169305707,1.6950311119098553e-299,,0.5673036195241957
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,70,cellrank_pseudotime_kernel,250,30,5,,hard,0.7315567938769022,3.2728892204748705e-168,,,0.8494074841733874,2.7934841471823448e-279,0.3522832923719683,0.5613295013286539
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,70,cellrank_pseudotime_kernel,250,50,5,,hard,0.7515140991502149,1.7578189466281887e-182,,,0.8591727246131531,1.1305330569884033e-292,,0.5613295013286539
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,70,cellrank_pseudotime_kernel,250,50,5,,hard,0.7507079064134439,7.041028539587328e-182,,,0.843253217712838,2.55367489552308e-271,0.3520046323958002,0.5607611972656369
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,70,cellrank_pseudotime_kernel,250,100,5,,hard,0.7574936511801441,5.027904451486292e-187,,,0.8596738612821616,2.1821504569115843e-293,,0.5607611972656369
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,70,cellrank_pseudotime_kernel,250,100,5,,hard,0.7568324717293622,1.622826712139177e-186,,,0.8439186649973753,3.656479166378941e-272,0.35209422285464775,0.5613298008177693
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,70,cellrank_pseudotime_kernel,500,30,5,,hard,0.7373196895456364,3.377305734532438e-172,,,0.8607602411909866,6.0341834555235355e-295,,0.5613298008177693
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,70,cellrank_pseudotime_kernel,500,30,5,,hard,0.7345456259796908,2.8874119852006083e-170,,,0.8459857930258816,8.232099092281361e-275,0.3520888685833464,0.5609660587004764
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,70,cellrank_pseudotime_kernel,500,50,5,,hard,0.7536406181989519,4.4066967681851215e-184,,,0.856560291960441,5.409998989561171e-289,,0.5609660587004764
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,70,cellrank_pseudotime_kernel,500,50,5,,hard,0.7528851301821754,1.6395391639504888e-183,,,0.8406670942011183,4.472431484973438e-268,0.35147772534221794,0.5599114163445642
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,70,cellrank_pseudotime_kernel,500,100,5,,hard,0.7592967331470644,2.019553705052398e-188,,,0.8571282002828938,8.699117850005408e-290,,0.5599114163445642
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,70,cellrank_pseudotime_kernel,500,100,5,,hard,0.7585014530883405,8.366794132547176e-188,,,0.8407612941047061,3.4152611591181394e-268,0.35159436741491856,0.5605512931391482
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,70,cellrank_pseudotime_kernel,750,30,5,,hard,0.7383011511641292,6.904924713469656e-173,,,0.8597682792666548,1.599469481606152e-293,,0.5605512931391482
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,70,cellrank_pseudotime_kernel,750,30,5,,hard,0.7355976629646364,5.379189870320663e-171,,,0.8448850647772028,2.1386363329270806e-273,0.3522367088336893,0.5609958843784709
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,70,cellrank_pseudotime_kernel,750,50,5,,hard,0.7562478836644547,4.5587695119885775e-186,,,0.8556507274481442,9.938430229988077e-288,,0.5609958843784709
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,70,cellrank_pseudotime_kernel,750,50,5,,hard,0.7538972177168279,2.817314738201127e-184,,,0.8394804933202888,1.3162917543945945e-266,0.35158970423078123,0.5602257087615277
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,70,cellrank_pseudotime_kernel,750,100,5,,hard,0.7602421421847662,3.700702757954046e-189,,,0.8553459259910188,2.6241684957854354e-287,,0.5602257087615277
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,70,cellrank_pseudotime_kernel,750,100,5,,hard,0.7586251525808667,6.70965235244687e-188,,,0.8401367968324575,2.034449147379656e-267,0.35180649261855024,0.5610319322584878
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,100,cellrank_pseudotime_kernel,250,30,5,,hard,0.7411623386973428,6.478826095698318e-175,,,0.8418692427699994,1.4129964736527061e-269,,0.5610319322584878
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,100,cellrank_pseudotime_kernel,250,30,5,,hard,0.7456988345665284,3.4743620560603104e-178,,,0.8246101561923912,3.697458123171384e-249,0.34734132299747067,0.5588772415775138
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,100,cellrank_pseudotime_kernel,250,50,5,,hard,0.7446482081170642,2.016086225283886e-177,,,0.8464726955174916,1.9329042441985822e-275,,0.5588772415775138
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,100,cellrank_pseudotime_kernel,250,50,5,,hard,0.7516392108788146,1.4165758859902553e-182,,,0.8298555393644141,4.0470866242238607e-255,0.34716192897315545,0.5594899993251667
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,100,cellrank_pseudotime_kernel,250,100,5,,hard,0.7558771234521917,8.763682735758566e-186,,,0.8468180585666845,6.8946789413782504e-276,,0.5594899993251667
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,100,cellrank_pseudotime_kernel,250,100,5,,hard,0.7622132410696217,1.0488043883011166e-190,,,0.8304801987490903,7.650520144588995e-256,0.3474003993798559,0.5599357811263459
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,100,cellrank_pseudotime_kernel,500,30,5,,hard,0.7428677586079113,3.89105425494235e-176,,,0.8409404974755036,2.043654153841668e-268,,0.5599357811263459
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,100,cellrank_pseudotime_kernel,500,30,5,,hard,0.7462685131459915,1.3342417620956443e-178,,,0.8240404338084383,1.59711794960358e-248,0.346877784874741,0.5583313793570974
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,100,cellrank_pseudotime_kernel,500,50,5,,hard,0.7447513260739839,1.697170466090693e-177,,,0.8468500582363225,6.2658011448109114e-276,,0.5583313793570974
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,100,cellrank_pseudotime_kernel,500,50,5,,hard,0.750455117970964,1.0867483204283326e-181,,,0.8299709420530581,2.976534726552665e-255,0.34686283666272244,0.5590934090583802
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,100,cellrank_pseudotime_kernel,500,100,5,,hard,0.7566096077841821,2.4067660980735596e-186,,,0.8473006453607489,1.625829401283482e-276,,0.5590934090583802
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,100,cellrank_pseudotime_kernel,500,100,5,,hard,0.7629544424991708,2.7216879601332017e-191,,,0.8304258551586439,8.845995919368842e-256,0.3461682446286431,0.5588118425501607
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,100,cellrank_pseudotime_kernel,750,30,5,,hard,0.740914533099964,9.73134510123918e-175,,,0.8420174054592539,9.211909236524943e-270,,0.5588118425501607
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,100,cellrank_pseudotime_kernel,750,30,5,,hard,0.7453286625207227,6.46188320967161e-178,,,0.824854233427247,1.9722825970550013e-249,0.34684226926863326,0.5582564938859061
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,100,cellrank_pseudotime_kernel,750,50,5,,hard,0.7422222262985849,1.1311988282727311e-175,,,0.8450193386888423,1.4393398273731467e-273,,0.5582564938859061
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,100,cellrank_pseudotime_kernel,750,50,5,,hard,0.7500995986426354,1.9991244938285736e-181,,,0.8298950035736943,3.643546277478594e-255,0.3464108796082427,0.5588360689030976
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,30,30,100,cellrank_pseudotime_kernel,750,100,5,,hard,0.7557813903326189,1.0372733895200738e-185,,,0.8470373713097337,3.578014514369867e-276,,0.5588360689030976
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,30,30,100,cellrank_pseudotime_kernel,750,100,5,,hard,0.7619705576908998,1.6294777487903684e-190,,,0.8302542015463565,1.398852486067068e-255,0.34646792885341426,0.5593371679894842
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,50,30,30,cellrank_pseudotime_kernel,250,30,5,,hard,0.6958373903899706,1.2354433647339874e-145,,,0.8369890093035096,1.4613685175841767e-263,,0.5593371679894842
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,50,30,30,cellrank_pseudotime_kernel,250,30,5,,hard,0.6918623006802193,2.509511627750473e-143,,,0.8266149503350907,2.057929874556731e-251,0.3837000393932717,0.5925131905238755
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,50,30,30,cellrank_pseudotime_kernel,250,50,5,,hard,0.6916684260711273,3.2447727393632792e-143,,,0.8386951395706166,1.2159414237848801e-265,,0.5925131905238755
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,50,30,30,cellrank_pseudotime_kernel,250,50,5,,hard,0.68827929058952,2.8040436933555895e-141,,,0.8283674139305709,2.0834868101117896e-253,0.3842776466058673,0.5928421096606586
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,50,30,30,cellrank_pseudotime_kernel,250,100,5,,hard,0.694956270490685,4.042259929711374e-145,,,0.8393536117913061,1.886689840327258e-266,,0.5928421096606586
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,50,30,30,cellrank_pseudotime_kernel,250,100,5,,hard,0.6918114266213249,2.684609440411196e-143,,,0.8296845909121761,6.376945842992666e-255,0.3833866940347096,0.5921653957981886
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,50,30,30,cellrank_pseudotime_kernel,500,30,5,,hard,0.6958261266438844,1.2543409295785787e-145,,,0.8373204967675651,5.78829055596011e-264,,0.5921653957981886
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,50,30,30,cellrank_pseudotime_kernel,500,30,5,,hard,0.6922540993392553,1.4920989605447148e-143,,,0.8269612712291319,8.337505333243311e-252,0.38363390376616463,0.5920612371700236
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,50,30,30,cellrank_pseudotime_kernel,500,50,5,,hard,0.693447999722992,3.0445165194218343e-144,,,0.8388651812083268,7.521321392375835e-266,,0.5920612371700236
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,50,30,30,cellrank_pseudotime_kernel,500,50,5,,hard,0.689774890415434,3.948890777839083e-142,,,0.8285387827108232,1.3259413120755015e-253,0.38347980705688367,0.5920690435354862
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,50,30,30,cellrank_pseudotime_kernel,500,100,5,,hard,0.695464938294381,2.040136949434291e-145,,,0.8403901388805274,9.87287484473863e-268,,0.5920690435354862
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,50,30,30,cellrank_pseudotime_kernel,500,100,5,,hard,0.6919836181210826,2.1365511853107507e-143,,,0.8301459714259807,1.8670042339346958e-255,0.38328194411531824,0.5918278029505304
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,50,30,30,cellrank_pseudotime_kernel,750,30,5,,hard,0.6958794058697033,1.1674227981602464e-145,,,0.8366827986829553,3.431602881783591e-263,,0.5918278029505304
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,50,30,30,cellrank_pseudotime_kernel,750,30,5,,hard,0.6919866767941184,2.1278995924636165e-143,,,0.826310882912245,4.5418310749729226e-251,0.3833265109684294,0.5921538869731378
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,50,30,30,cellrank_pseudotime_kernel,750,50,5,,hard,0.6929633372419542,5.80957237050863e-144,,,0.8378769758733976,1.2170463904865525e-264,,0.5921538869731378
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,50,30,30,cellrank_pseudotime_kernel,750,50,5,,hard,0.6896287565543567,4.785028802779126e-142,,,0.8275087896495731,1.990165791683312e-252,0.38317765219853067,0.5921699162145235
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,50,30,30,cellrank_pseudotime_kernel,750,100,5,,hard,0.6943607781962113,8.984378783383891e-145,,,0.8399901572010633,3.0899236784482714e-267,,0.5921699162145235
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,50,30,30,cellrank_pseudotime_kernel,750,100,5,,hard,0.6908767314177372,9.246338784391413e-143,,,0.8296987583663206,6.1412339351815985e-255,0.3832025770920918,0.5923020095447452
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,50,30,50,cellrank_pseudotime_kernel,250,30,5,,hard,0.7291521481170016,1.4054309977514884e-166,,,0.8479471046976974,2.3289409215720476e-277,,0.5923020095447452
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,50,30,50,cellrank_pseudotime_kernel,250,30,5,,hard,0.7259896363833973,1.856640952083756e-164,,,0.8362300862508185,1.2083758786057188e-262,0.3611184772504442,0.5687273736443514
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,50,30,50,cellrank_pseudotime_kernel,250,50,5,,hard,0.7326182471320338,6.144754441249738e-169,,,0.8504171132271408,1.2767025005073288e-280,,0.5687273736443514
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,50,30,50,cellrank_pseudotime_kernel,250,50,5,,hard,0.7308062996944081,1.0628012787951369e-167,,,0.8384570748535034,2.380010497037561e-265,0.3611587875501253,0.5688707773492014
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,50,30,50,cellrank_pseudotime_kernel,250,100,5,,hard,0.732696179221755,5.432912696275066e-169,,,0.8470757358345903,3.1897981422166604e-276,,0.5688707773492014
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,50,30,50,cellrank_pseudotime_kernel,250,100,5,,hard,0.7319714536614806,1.70437411179695e-168,,,0.8349942280393465,3.6828130627724277e-261,0.36130231229023946,0.569240634380239
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,50,30,50,cellrank_pseudotime_kernel,500,30,5,,hard,0.7297514312236644,5.5273144448482364e-167,,,0.8472920760773907,1.6681509956574033e-276,,0.569240634380239
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,50,30,50,cellrank_pseudotime_kernel,500,30,5,,hard,0.7268950598573137,4.619166208170261e-165,,,0.8355159798041423,8.733386795890132e-262,0.36080131903596074,0.5689456389311145
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,50,30,50,cellrank_pseudotime_kernel,500,50,5,,hard,0.7315478033293313,3.319474326340311e-168,,,0.8516192103816519,3.1448846245933e-282,,0.5689456389311145
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,50,30,50,cellrank_pseudotime_kernel,500,50,5,,hard,0.7296528169864174,6.445875404263933e-167,,,0.8397158979300091,6.743974836571543e-267,0.36102461888934534,0.568831600563491
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,50,30,50,cellrank_pseudotime_kernel,500,100,5,,hard,0.7306269684042196,1.4074234541227893e-167,,,0.8486676390878074,2.6417541998387873e-278,,0.568831600563491
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,50,30,50,cellrank_pseudotime_kernel,500,100,5,,hard,0.7298567401676332,4.690089065096712e-167,,,0.8366049409056657,4.2622502523521056e-263,0.36093970987400037,0.5693568265285569
phyla5,1000,GRN_100,0.7,0.3,multiomics,False,50,30,50,cellrank_pseudotime_kernel,750,30,5,,hard,0.7286411849292705,3.1082478472112803e-166,,,0.8479099975086483,2.6043910718066355e-277,,0.5693568265285569
phyla5,1000,GRN_100,0.7,0.3,multiomics,True,50,30,50,cellrank_pseudotime_kernel,750,30,5,,hard,0.7257384982599075,2.7281939169717755e-164,,,0.836116433618973,1.6564902593927828e-262,0.3610175317765873,0.5689675367310767
