albero,n_cellule,GRN_type,sigma_cif,diff_cif_fraction,modello,fixed_terminal,knn_atac,knn_rna,wnn,algoritmo,n_waypoints,knn_waypoints,n_macrostates,velocity_algorithm,pruning_type,pearson_pseudotime_statistics,pearson_pseudotime_pvalue,kendall_pseudotime_statistics,kendall_pseudotime_pvalue,pearson_entropy_statistics,pearson_entropy_pvalue,f1_cosine,f1_euclidean
phyla5,1000,GRN_100,0.7,0.1,rna,False,50,100,70,palantir,250,30,,,,0.7930853607210447,4.259804116131339e-217,0.766866238866239,2.0270065098310687e-194,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,50,100,70,palantir,250,30,,,,0.7930970887028972,4.154482841640138e-217,0.7668794268794269,1.977906668229615e-194,-0.17373515128667752,3.216638714487774e-08,0.27977242641526323,0.5561155457421918
phyla5,1000,GRN_100,0.7,0.1,rna,False,50,100,70,palantir,250,50,,,,0.7982063574635545,6.511200619813269e-222,0.7674105474105475,7.357624823439833e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,50,100,70,palantir,250,50,,,,0.798212677831736,6.421427635722967e-222,0.7674132954132955,7.32002556943433e-195,-0.3052113696008766,5.2817469079342134e-23,0.21048830189772527,0.448809515875251
phyla5,1000,GRN_100,0.7,0.1,rna,False,50,100,70,palantir,250,100,,,,0.7985853372110334,2.829712095408268e-222,0.7674502674502675,6.832404638806231e-195,-0.62151325575751,6.393603503789524e-108,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,50,100,70,palantir,250,100,,,,0.7985867952944294,2.820644216501092e-222,0.7674527274527275,6.8011340290189005e-195,-0.4149949582211913,6.629738617021609e-43,0.08148194717136902,0.2448516353158069
phyla5,1000,GRN_100,0.7,0.1,rna,False,50,100,70,palantir,500,30,,,,0.7930374368665519,4.718577182101401e-217,0.7668155748155748,2.2272035634897462e-194,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,50,100,70,palantir,500,30,,,,0.7930423256684959,4.669604394820625e-217,0.7668201588201589,2.20830645071339e-194,-0.24054459172690001,1.2516424246543707e-14,0.2844676249234327,0.5636713567934443
phyla5,1000,GRN_100,0.7,0.1,rna,False,50,100,70,palantir,500,50,,,,0.7981618100128478,7.180458938413869e-222,0.7673794913794914,7.796171320382654e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,50,100,70,palantir,500,50,,,,0.7981640386950423,7.145401742220521e-222,0.7673773193773195,7.827800238201852e-195,-0.38818036888600205,2.6085665405223844e-37,0.2168777274619916,0.45846674147543565
phyla5,1000,GRN_100,0.7,0.1,rna,False,50,100,70,palantir,500,100,,,,0.7985341739248699,3.166996313434236e-222,0.7674248394248394,7.164157879677279e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,50,100,70,palantir,500,100,,,,0.798534665457847,3.1635724506068997e-222,0.7674204114204114,7.223549757202455e-195,-0.44282931345194554,2.8227488395747974e-49,0.10933179291858693,0.29471640987857073
phyla5,1000,GRN_100,0.7,0.1,rna,False,50,100,70,palantir,750,30,,,,0.7930659187062877,4.440298657630921e-217,0.7668692868692869,2.015551675118616e-194,-0.04453367100745414,0.1593636021138024,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,50,100,70,palantir,750,30,,,,0.7930661089268541,4.438496266239844e-217,0.7668692868692869,2.015551675118616e-194,-0.2818818588912781,1.0120710063087613e-19,0.2593553060859616,0.5237597141059378
phyla5,1000,GRN_100,0.7,0.1,rna,False,50,100,70,palantir,750,50,,,,0.7981929532551227,6.705754769702377e-222,0.7674231954231955,7.186151467595744e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,50,100,70,palantir,750,50,,,,0.7981921401799925,6.717740873207619e-222,0.7674237234237236,7.179080503065787e-195,-0.43458706726215585,2.509432839468191e-47,0.22377233290787538,0.4689243276929969
phyla5,1000,GRN_100,0.7,0.1,rna,False,50,100,70,palantir,750,100,,,,0.7985652892790713,2.957379771988258e-222,0.7674709554709556,6.573830661942766e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,50,100,70,palantir,750,100,,,,0.7985647475381317,2.9609082212354795e-222,0.7674725154725155,6.554733045958636e-195,-0.455334447407936,2.4522065011649227e-52,0.13474158699260452,0.33451367366673573
phyla5,1000,GRN_100,0.7,0.1,rna,False,50,100,100,palantir,250,30,,,,0.7930853607210447,4.259804116131339e-217,0.766866238866239,2.0270065098310687e-194,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,50,100,100,palantir,250,30,,,,0.7930970887028972,4.154482841640138e-217,0.7668794268794269,1.977906668229615e-194,-0.17373515128667752,3.216638714487774e-08,0.27977242641526323,0.5561155457421918
phyla5,1000,GRN_100,0.7,0.1,rna,False,50,100,100,palantir,250,50,,,,0.7982063574635545,6.511200619813269e-222,0.7674105474105475,7.357624823439833e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,50,100,100,palantir,250,50,,,,0.798212677831736,6.421427635722967e-222,0.7674132954132955,7.32002556943433e-195,-0.3052113696008766,5.2817469079342134e-23,0.21048830189772527,0.448809515875251
phyla5,1000,GRN_100,0.7,0.1,rna,False,50,100,100,palantir,250,100,,,,0.7985853372110334,2.829712095408268e-222,0.7674502674502675,6.832404638806231e-195,-0.62151325575751,6.393603503789524e-108,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,50,100,100,palantir,250,100,,,,0.7985867952944294,2.820644216501092e-222,0.7674527274527275,6.8011340290189005e-195,-0.4149949582211913,6.629738617021609e-43,0.08148194717136902,0.2448516353158069
phyla5,1000,GRN_100,0.7,0.1,rna,False,50,100,100,palantir,500,30,,,,0.7930374368665519,4.718577182101401e-217,0.7668155748155748,2.2272035634897462e-194,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,50,100,100,palantir,500,30,,,,0.7930423256684959,4.669604394820625e-217,0.7668201588201589,2.20830645071339e-194,-0.24054459172690001,1.2516424246543707e-14,0.2844676249234327,0.5636713567934443
phyla5,1000,GRN_100,0.7,0.1,rna,False,50,100,100,palantir,500,50,,,,0.7981618100128478,7.180458938413869e-222,0.7673794913794914,7.796171320382654e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,50,100,100,palantir,500,50,,,,0.7981640386950423,7.145401742220521e-222,0.7673773193773195,7.827800238201852e-195,-0.38818036888600205,2.6085665405223844e-37,0.2168777274619916,0.45846674147543565
phyla5,1000,GRN_100,0.7,0.1,rna,False,50,100,100,palantir,500,100,,,,0.7985341739248699,3.166996313434236e-222,0.7674248394248394,7.164157879677279e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,50,100,100,palantir,500,100,,,,0.798534665457847,3.1635724506068997e-222,0.7674204114204114,7.223549757202455e-195,-0.44282931345194554,2.8227488395747974e-49,0.10933179291858693,0.29471640987857073
phyla5,1000,GRN_100,0.7,0.1,rna,False,50,100,100,palantir,750,30,,,,0.7930659187062877,4.440298657630921e-217,0.7668692868692869,2.015551675118616e-194,-0.04453367100745414,0.1593636021138024,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,50,100,100,palantir,750,30,,,,0.7930661089268541,4.438496266239844e-217,0.7668692868692869,2.015551675118616e-194,-0.2818818588912781,1.0120710063087613e-19,0.2593553060859616,0.5237597141059378
phyla5,1000,GRN_100,0.7,0.1,rna,False,50,100,100,palantir,750,50,,,,0.7981929532551227,6.705754769702377e-222,0.7674231954231955,7.186151467595744e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,50,100,100,palantir,750,50,,,,0.7981921401799925,6.717740873207619e-222,0.7674237234237236,7.179080503065787e-195,-0.43458706726215585,2.509432839468191e-47,0.22377233290787538,0.4689243276929969
phyla5,1000,GRN_100,0.7,0.1,rna,False,50,100,100,palantir,750,100,,,,0.7985652892790713,2.957379771988258e-222,0.7674709554709556,6.573830661942766e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,50,100,100,palantir,750,100,,,,0.7985647475381317,2.9609082212354795e-222,0.7674725154725155,6.554733045958636e-195,-0.455334447407936,2.4522065011649227e-52,0.13474158699260452,0.33451367366673573
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,30,palantir,250,30,,,,0.7930853607210447,4.259804116131339e-217,0.766866238866239,2.0270065098310687e-194,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,30,palantir,250,30,,,,0.7930970887028972,4.154482841640138e-217,0.7668794268794269,1.977906668229615e-194,-0.17373515128667752,3.216638714487774e-08,0.27977242641526323,0.5561155457421918
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,30,palantir,250,50,,,,0.7982063574635545,6.511200619813269e-222,0.7674105474105475,7.357624823439833e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,30,palantir,250,50,,,,0.798212677831736,6.421427635722967e-222,0.7674132954132955,7.32002556943433e-195,-0.3052113696008766,5.2817469079342134e-23,0.21048830189772527,0.448809515875251
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,30,palantir,250,100,,,,0.7985853372110334,2.829712095408268e-222,0.7674502674502675,6.832404638806231e-195,-0.62151325575751,6.393603503789524e-108,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,30,palantir,250,100,,,,0.7985867952944294,2.820644216501092e-222,0.7674527274527275,6.8011340290189005e-195,-0.4149949582211913,6.629738617021609e-43,0.08148194717136902,0.2448516353158069
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,30,palantir,500,30,,,,0.7930374368665519,4.718577182101401e-217,0.7668155748155748,2.2272035634897462e-194,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,30,palantir,500,30,,,,0.7930423256684959,4.669604394820625e-217,0.7668201588201589,2.20830645071339e-194,-0.24054459172690001,1.2516424246543707e-14,0.2844676249234327,0.5636713567934443
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,30,palantir,500,50,,,,0.7981618100128478,7.180458938413869e-222,0.7673794913794914,7.796171320382654e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,30,palantir,500,50,,,,0.7981640386950423,7.145401742220521e-222,0.7673773193773195,7.827800238201852e-195,-0.38818036888600205,2.6085665405223844e-37,0.2168777274619916,0.45846674147543565
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,30,palantir,500,100,,,,0.7985341739248699,3.166996313434236e-222,0.7674248394248394,7.164157879677279e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,30,palantir,500,100,,,,0.798534665457847,3.1635724506068997e-222,0.7674204114204114,7.223549757202455e-195,-0.44282931345194554,2.8227488395747974e-49,0.10933179291858693,0.29471640987857073
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,30,palantir,750,30,,,,0.7930659187062877,4.440298657630921e-217,0.7668692868692869,2.015551675118616e-194,-0.04453367100745414,0.1593636021138024,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,30,palantir,750,30,,,,0.7930661089268541,4.438496266239844e-217,0.7668692868692869,2.015551675118616e-194,-0.2818818588912781,1.0120710063087613e-19,0.2593553060859616,0.5237597141059378
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,30,palantir,750,50,,,,0.7981929532551227,6.705754769702377e-222,0.7674231954231955,7.186151467595744e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,30,palantir,750,50,,,,0.7981921401799925,6.717740873207619e-222,0.7674237234237236,7.179080503065787e-195,-0.43458706726215585,2.509432839468191e-47,0.22377233290787538,0.4689243276929969
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,30,palantir,750,100,,,,0.7985652892790713,2.957379771988258e-222,0.7674709554709556,6.573830661942766e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,30,palantir,750,100,,,,0.7985647475381317,2.9609082212354795e-222,0.7674725154725155,6.554733045958636e-195,-0.455334447407936,2.4522065011649227e-52,0.13474158699260452,0.33451367366673573
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,50,palantir,250,30,,,,0.7930853607210447,4.259804116131339e-217,0.766866238866239,2.0270065098310687e-194,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,50,palantir,250,30,,,,0.7930970887028972,4.154482841640138e-217,0.7668794268794269,1.977906668229615e-194,-0.17373515128667752,3.216638714487774e-08,0.27977242641526323,0.5561155457421918
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,50,palantir,250,50,,,,0.7982063574635545,6.511200619813269e-222,0.7674105474105475,7.357624823439833e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,50,palantir,250,50,,,,0.798212677831736,6.421427635722967e-222,0.7674132954132955,7.32002556943433e-195,-0.3052113696008766,5.2817469079342134e-23,0.21048830189772527,0.448809515875251
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,50,palantir,250,100,,,,0.7985853372110334,2.829712095408268e-222,0.7674502674502675,6.832404638806231e-195,-0.62151325575751,6.393603503789524e-108,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,50,palantir,250,100,,,,0.7985867952944294,2.820644216501092e-222,0.7674527274527275,6.8011340290189005e-195,-0.4149949582211913,6.629738617021609e-43,0.08148194717136902,0.2448516353158069
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,50,palantir,500,30,,,,0.7930374368665519,4.718577182101401e-217,0.7668155748155748,2.2272035634897462e-194,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,50,palantir,500,30,,,,0.7930423256684959,4.669604394820625e-217,0.7668201588201589,2.20830645071339e-194,-0.24054459172690001,1.2516424246543707e-14,0.2844676249234327,0.5636713567934443
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,50,palantir,500,50,,,,0.7981618100128478,7.180458938413869e-222,0.7673794913794914,7.796171320382654e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,50,palantir,500,50,,,,0.7981640386950423,7.145401742220521e-222,0.7673773193773195,7.827800238201852e-195,-0.38818036888600205,2.6085665405223844e-37,0.2168777274619916,0.45846674147543565
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,50,palantir,500,100,,,,0.7985341739248699,3.166996313434236e-222,0.7674248394248394,7.164157879677279e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,50,palantir,500,100,,,,0.798534665457847,3.1635724506068997e-222,0.7674204114204114,7.223549757202455e-195,-0.44282931345194554,2.8227488395747974e-49,0.10933179291858693,0.29471640987857073
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,50,palantir,750,30,,,,0.7930659187062877,4.440298657630921e-217,0.7668692868692869,2.015551675118616e-194,-0.04453367100745414,0.1593636021138024,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,50,palantir,750,30,,,,0.7930661089268541,4.438496266239844e-217,0.7668692868692869,2.015551675118616e-194,-0.2818818588912781,1.0120710063087613e-19,0.2593553060859616,0.5237597141059378
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,50,palantir,750,50,,,,0.7981929532551227,6.705754769702377e-222,0.7674231954231955,7.186151467595744e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,50,palantir,750,50,,,,0.7981921401799925,6.717740873207619e-222,0.7674237234237236,7.179080503065787e-195,-0.43458706726215585,2.509432839468191e-47,0.22377233290787538,0.4689243276929969
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,50,palantir,750,100,,,,0.7985652892790713,2.957379771988258e-222,0.7674709554709556,6.573830661942766e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,50,palantir,750,100,,,,0.7985647475381317,2.9609082212354795e-222,0.7674725154725155,6.554733045958636e-195,-0.455334447407936,2.4522065011649227e-52,0.13474158699260452,0.33451367366673573
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,70,palantir,250,30,,,,0.7930853607210447,4.259804116131339e-217,0.766866238866239,2.0270065098310687e-194,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,70,palantir,250,30,,,,0.7930970887028972,4.154482841640138e-217,0.7668794268794269,1.977906668229615e-194,-0.17373515128667752,3.216638714487774e-08,0.27977242641526323,0.5561155457421918
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,70,palantir,250,50,,,,0.7982063574635545,6.511200619813269e-222,0.7674105474105475,7.357624823439833e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,70,palantir,250,50,,,,0.798212677831736,6.421427635722967e-222,0.7674132954132955,7.32002556943433e-195,-0.3052113696008766,5.2817469079342134e-23,0.21048830189772527,0.448809515875251
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,70,palantir,250,100,,,,0.7985853372110334,2.829712095408268e-222,0.7674502674502675,6.832404638806231e-195,-0.62151325575751,6.393603503789524e-108,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,70,palantir,250,100,,,,0.7985867952944294,2.820644216501092e-222,0.7674527274527275,6.8011340290189005e-195,-0.4149949582211913,6.629738617021609e-43,0.08148194717136902,0.2448516353158069
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,70,palantir,500,30,,,,0.7930374368665519,4.718577182101401e-217,0.7668155748155748,2.2272035634897462e-194,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,70,palantir,500,30,,,,0.7930423256684959,4.669604394820625e-217,0.7668201588201589,2.20830645071339e-194,-0.24054459172690001,1.2516424246543707e-14,0.2844676249234327,0.5636713567934443
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,70,palantir,500,50,,,,0.7981618100128478,7.180458938413869e-222,0.7673794913794914,7.796171320382654e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,70,palantir,500,50,,,,0.7981640386950423,7.145401742220521e-222,0.7673773193773195,7.827800238201852e-195,-0.38818036888600205,2.6085665405223844e-37,0.2168777274619916,0.45846674147543565
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,70,palantir,500,100,,,,0.7985341739248699,3.166996313434236e-222,0.7674248394248394,7.164157879677279e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,70,palantir,500,100,,,,0.798534665457847,3.1635724506068997e-222,0.7674204114204114,7.223549757202455e-195,-0.44282931345194554,2.8227488395747974e-49,0.10933179291858693,0.29471640987857073
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,70,palantir,750,30,,,,0.7930659187062877,4.440298657630921e-217,0.7668692868692869,2.015551675118616e-194,-0.04453367100745414,0.1593636021138024,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,70,palantir,750,30,,,,0.7930661089268541,4.438496266239844e-217,0.7668692868692869,2.015551675118616e-194,-0.2818818588912781,1.0120710063087613e-19,0.2593553060859616,0.5237597141059378
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,70,palantir,750,50,,,,0.7981929532551227,6.705754769702377e-222,0.7674231954231955,7.186151467595744e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,70,palantir,750,50,,,,0.7981921401799925,6.717740873207619e-222,0.7674237234237236,7.179080503065787e-195,-0.43458706726215585,2.509432839468191e-47,0.22377233290787538,0.4689243276929969
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,70,palantir,750,100,,,,0.7985652892790713,2.957379771988258e-222,0.7674709554709556,6.573830661942766e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,70,palantir,750,100,,,,0.7985647475381317,2.9609082212354795e-222,0.7674725154725155,6.554733045958636e-195,-0.455334447407936,2.4522065011649227e-52,0.13474158699260452,0.33451367366673573
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,100,palantir,250,30,,,,0.7930853607210447,4.259804116131339e-217,0.766866238866239,2.0270065098310687e-194,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,100,palantir,250,30,,,,0.7930970887028972,4.154482841640138e-217,0.7668794268794269,1.977906668229615e-194,-0.17373515128667752,3.216638714487774e-08,0.27977242641526323,0.5561155457421918
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,100,palantir,250,50,,,,0.7982063574635545,6.511200619813269e-222,0.7674105474105475,7.357624823439833e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,100,palantir,250,50,,,,0.798212677831736,6.421427635722967e-222,0.7674132954132955,7.32002556943433e-195,-0.3052113696008766,5.2817469079342134e-23,0.21048830189772527,0.448809515875251
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,100,palantir,250,100,,,,0.7985853372110334,2.829712095408268e-222,0.7674502674502675,6.832404638806231e-195,-0.62151325575751,6.393603503789524e-108,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,100,palantir,250,100,,,,0.7985867952944294,2.820644216501092e-222,0.7674527274527275,6.8011340290189005e-195,-0.4149949582211913,6.629738617021609e-43,0.08148194717136902,0.2448516353158069
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,100,palantir,500,30,,,,0.7930374368665519,4.718577182101401e-217,0.7668155748155748,2.2272035634897462e-194,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,100,palantir,500,30,,,,0.7930423256684959,4.669604394820625e-217,0.7668201588201589,2.20830645071339e-194,-0.24054459172690001,1.2516424246543707e-14,0.2844676249234327,0.5636713567934443
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,100,palantir,500,50,,,,0.7981618100128478,7.180458938413869e-222,0.7673794913794914,7.796171320382654e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,100,palantir,500,50,,,,0.7981640386950423,7.145401742220521e-222,0.7673773193773195,7.827800238201852e-195,-0.38818036888600205,2.6085665405223844e-37,0.2168777274619916,0.45846674147543565
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,100,palantir,500,100,,,,0.7985341739248699,3.166996313434236e-222,0.7674248394248394,7.164157879677279e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,100,palantir,500,100,,,,0.798534665457847,3.1635724506068997e-222,0.7674204114204114,7.223549757202455e-195,-0.44282931345194554,2.8227488395747974e-49,0.10933179291858693,0.29471640987857073
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,100,palantir,750,30,,,,0.7930659187062877,4.440298657630921e-217,0.7668692868692869,2.015551675118616e-194,-0.04453367100745414,0.1593636021138024,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,100,palantir,750,30,,,,0.7930661089268541,4.438496266239844e-217,0.7668692868692869,2.015551675118616e-194,-0.2818818588912781,1.0120710063087613e-19,0.2593553060859616,0.5237597141059378
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,100,palantir,750,50,,,,0.7981929532551227,6.705754769702377e-222,0.7674231954231955,7.186151467595744e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,100,palantir,750,50,,,,0.7981921401799925,6.717740873207619e-222,0.7674237234237236,7.179080503065787e-195,-0.43458706726215585,2.509432839468191e-47,0.22377233290787538,0.4689243276929969
phyla5,1000,GRN_100,0.7,0.1,rna,False,70,100,100,palantir,750,100,,,,0.7985652892790713,2.957379771988258e-222,0.7674709554709556,6.573830661942766e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,70,100,100,palantir,750,100,,,,0.7985647475381317,2.9609082212354795e-222,0.7674725154725155,6.554733045958636e-195,-0.455334447407936,2.4522065011649227e-52,0.13474158699260452,0.33451367366673573
phyla5,1000,GRN_100,0.7,0.1,rna,False,100,100,30,palantir,250,30,,,,0.7930853607210447,4.259804116131339e-217,0.766866238866239,2.0270065098310687e-194,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,100,100,30,palantir,250,30,,,,0.7930970887028972,4.154482841640138e-217,0.7668794268794269,1.977906668229615e-194,-0.17373515128667752,3.216638714487774e-08,0.27977242641526323,0.5561155457421918
phyla5,1000,GRN_100,0.7,0.1,rna,False,100,100,30,palantir,250,50,,,,0.7982063574635545,6.511200619813269e-222,0.7674105474105475,7.357624823439833e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,100,100,30,palantir,250,50,,,,0.798212677831736,6.421427635722967e-222,0.7674132954132955,7.32002556943433e-195,-0.3052113696008766,5.2817469079342134e-23,0.21048830189772527,0.448809515875251
phyla5,1000,GRN_100,0.7,0.1,rna,False,100,100,30,palantir,250,100,,,,0.7985853372110334,2.829712095408268e-222,0.7674502674502675,6.832404638806231e-195,-0.62151325575751,6.393603503789524e-108,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,100,100,30,palantir,250,100,,,,0.7985867952944294,2.820644216501092e-222,0.7674527274527275,6.8011340290189005e-195,-0.4149949582211913,6.629738617021609e-43,0.08148194717136902,0.2448516353158069
phyla5,1000,GRN_100,0.7,0.1,rna,False,100,100,30,palantir,500,30,,,,0.7930374368665519,4.718577182101401e-217,0.7668155748155748,2.2272035634897462e-194,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,100,100,30,palantir,500,30,,,,0.7930423256684959,4.669604394820625e-217,0.7668201588201589,2.20830645071339e-194,-0.24054459172690001,1.2516424246543707e-14,0.2844676249234327,0.5636713567934443
phyla5,1000,GRN_100,0.7,0.1,rna,False,100,100,30,palantir,500,50,,,,0.7981618100128478,7.180458938413869e-222,0.7673794913794914,7.796171320382654e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,100,100,30,palantir,500,50,,,,0.7981640386950423,7.145401742220521e-222,0.7673773193773195,7.827800238201852e-195,-0.38818036888600205,2.6085665405223844e-37,0.2168777274619916,0.45846674147543565
phyla5,1000,GRN_100,0.7,0.1,rna,False,100,100,30,palantir,500,100,,,,0.7985341739248699,3.166996313434236e-222,0.7674248394248394,7.164157879677279e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,100,100,30,palantir,500,100,,,,0.798534665457847,3.1635724506068997e-222,0.7674204114204114,7.223549757202455e-195,-0.44282931345194554,2.8227488395747974e-49,0.10933179291858693,0.29471640987857073
phyla5,1000,GRN_100,0.7,0.1,rna,False,100,100,30,palantir,750,30,,,,0.7930659187062877,4.440298657630921e-217,0.7668692868692869,2.015551675118616e-194,-0.04453367100745414,0.1593636021138024,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,100,100,30,palantir,750,30,,,,0.7930661089268541,4.438496266239844e-217,0.7668692868692869,2.015551675118616e-194,-0.2818818588912781,1.0120710063087613e-19,0.2593553060859616,0.5237597141059378
phyla5,1000,GRN_100,0.7,0.1,rna,False,100,100,30,palantir,750,50,,,,0.7981929532551227,6.705754769702377e-222,0.7674231954231955,7.186151467595744e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,100,100,30,palantir,750,50,,,,0.7981921401799925,6.717740873207619e-222,0.7674237234237236,7.179080503065787e-195,-0.43458706726215585,2.509432839468191e-47,0.22377233290787538,0.4689243276929969
phyla5,1000,GRN_100,0.7,0.1,rna,False,100,100,30,palantir,750,100,,,,0.7985652892790713,2.957379771988258e-222,0.7674709554709556,6.573830661942766e-195,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,100,100,30,palantir,750,100,,,,0.7985647475381317,2.9609082212354795e-222,0.7674725154725155,6.554733045958636e-195,-0.455334447407936,2.4522065011649227e-52,0.13474158699260452,0.33451367366673573
phyla5,1000,GRN_100,0.7,0.1,rna,False,100,100,50,palantir,250,30,,,,0.7930853607210447,4.259804116131339e-217,0.766866238866239,2.0270065098310687e-194,,,,
phyla5,1000,GRN_100,0.7,0.1,rna,True,100,100,50,palantir,250,30,,,,0.7930970887028972,4.154482841640138e-217,0.7668794268794269,1.977906668229615e-194,-0.17373515128667752,3.216638714487774e-08,0.27977242641526323,0.5561155457421918
