albero,n_cellule,GRN_type,sigma_cif,diff_cif_fraction,modello,fixed_terminal,knn_atac,knn_rna,wnn,algoritmo,n_waypoints,knn_waypoints,n_macrostates,velocity_algorithm,pruning_type,pearson_kl_statistics,pearson_kl_pvalue,kendall_pseudotime_statistics,kendall_pseudotime_pvalue,pearson_entropy_statistics,pearson_entropy_pvalue,f1_cosine,f1_euclidean
phyla5,1000,GRN_100,0.3,0.3,rna,False,70,30,30,cellrank_pseudotime_kernel,750,100,5,,hard,0.5029643978315892,3.1204336467031665e-65,,,0.780953426621553,3.2560239406179266e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,70,30,30,cellrank_pseudotime_kernel,750,100,5,,hard,0.5371666976530654,7.793466986167454e-76,,,0.8018493761737014,2.0053135294377792e-225,0.5531715620608229,0.6197347396873394
phyla5,1000,GRN_100,0.3,0.3,rna,False,70,30,50,cellrank_pseudotime_kernel,250,30,5,,hard,0.5050779353188398,7.472316648903073e-66,,,0.7810451537431722,2.710374153095117e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,70,30,50,cellrank_pseudotime_kernel,250,30,5,,hard,0.5392353886114609,1.624532621098247e-76,,,0.8023527365965245,6.474824370895399e-226,0.5270780550857951,0.5992073160562855
phyla5,1000,GRN_100,0.3,0.3,rna,False,70,30,50,cellrank_pseudotime_kernel,250,50,5,,hard,0.5046156198154691,1.022381025889672e-65,,,0.7810145125839043,2.881662802158243e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,70,30,50,cellrank_pseudotime_kernel,250,50,5,,hard,0.5389275581290651,2.0528855882526913e-76,,,0.8021673220296606,9.822856636121286e-226,0.5315556382001024,0.6026345496533301
phyla5,1000,GRN_100,0.3,0.3,rna,False,70,30,50,cellrank_pseudotime_kernel,250,100,5,,hard,0.506507045062034,2.8264470110557825e-66,,,0.7820354817134627,3.719944624718343e-207,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,70,30,50,cellrank_pseudotime_kernel,250,100,5,,hard,0.5405766500454124,5.843249283401072e-77,,,0.802785510777746,2.443336925729315e-226,0.5291628735277628,0.6007213530950538
phyla5,1000,GRN_100,0.3,0.3,rna,False,70,30,50,cellrank_pseudotime_kernel,500,30,5,,hard,0.5015248900677116,8.213369570166224e-65,,,0.7804442119492935,8.999181566026643e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,70,30,50,cellrank_pseudotime_kernel,500,30,5,,hard,0.53581490638663,2.1586561949742642e-75,,,0.8015057987902852,4.329906858983613e-225,0.5486625137957765,0.6163697065845191
phyla5,1000,GRN_100,0.3,0.3,rna,False,70,30,50,cellrank_pseudotime_kernel,500,50,5,,hard,0.5015638085331964,8.001738780717835e-65,,,0.7818217558363525,5.715531296727946e-207,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,70,30,50,cellrank_pseudotime_kernel,500,50,5,,hard,0.5364092819344232,1.3800240889099573e-75,,,0.8016373508876459,3.225208893445042e-225,0.5492861652222754,0.6167620982264963
phyla5,1000,GRN_100,0.3,0.3,rna,False,70,30,50,cellrank_pseudotime_kernel,500,100,5,,hard,0.5031968163960858,2.6678724646480286e-65,,,0.7810935403419317,2.4603304989759819e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,70,30,50,cellrank_pseudotime_kernel,500,100,5,,hard,0.537253775454033,7.297271027589551e-76,,,0.8019598552946943,1.565119732970199e-225,0.5515719643644611,0.6184294376864967
phyla5,1000,GRN_100,0.3,0.3,rna,False,70,30,50,cellrank_pseudotime_kernel,750,30,5,,hard,0.5019036456358986,6.369820282485125e-65,,,0.7805564504600784,7.194295605852526e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,70,30,50,cellrank_pseudotime_kernel,750,30,5,,hard,0.5359558315530328,1.9415616223647592e-75,,,0.8015759806947222,3.7003769026444314e-225,0.5494634600924495,0.6169681606693991
phyla5,1000,GRN_100,0.3,0.3,rna,False,70,30,50,cellrank_pseudotime_kernel,750,50,5,,hard,0.502814474645297,3.452098281572696e-65,,,0.7807865042149618,4.5451543549423285e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,70,30,50,cellrank_pseudotime_kernel,750,50,5,,hard,0.5370925868741478,8.242137630320829e-76,,,0.8017694235276008,2.3990203805276635e-225,0.548236542433117,0.6158261604791542
phyla5,1000,GRN_100,0.3,0.3,rna,False,70,30,50,cellrank_pseudotime_kernel,750,100,5,,hard,0.5029643978315892,3.1204336467031665e-65,,,0.780953426621553,3.2560239406179266e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,70,30,50,cellrank_pseudotime_kernel,750,100,5,,hard,0.5371666976530654,7.793466986167454e-76,,,0.8018493761737014,2.0053135294377792e-225,0.5531715620608229,0.6197347396873394
phyla5,1000,GRN_100,0.3,0.3,rna,False,70,30,70,cellrank_pseudotime_kernel,250,30,5,,hard,0.5050779353188398,7.472316648903073e-66,,,0.7810451537431722,2.710374153095117e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,70,30,70,cellrank_pseudotime_kernel,250,30,5,,hard,0.5392353886114609,1.624532621098247e-76,,,0.8023527365965245,6.474824370895399e-226,0.5270780550857951,0.5992073160562855
phyla5,1000,GRN_100,0.3,0.3,rna,False,70,30,70,cellrank_pseudotime_kernel,250,50,5,,hard,0.5046156198154691,1.022381025889672e-65,,,0.7810145125839043,2.881662802158243e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,70,30,70,cellrank_pseudotime_kernel,250,50,5,,hard,0.5389275581290651,2.0528855882526913e-76,,,0.8021673220296606,9.822856636121286e-226,0.5315556382001024,0.6026345496533301
phyla5,1000,GRN_100,0.3,0.3,rna,False,70,30,70,cellrank_pseudotime_kernel,250,100,5,,hard,0.506507045062034,2.8264470110557825e-66,,,0.7820354817134627,3.719944624718343e-207,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,70,30,70,cellrank_pseudotime_kernel,250,100,5,,hard,0.5405766500454124,5.843249283401072e-77,,,0.802785510777746,2.443336925729315e-226,0.5291628735277628,0.6007213530950538
phyla5,1000,GRN_100,0.3,0.3,rna,False,70,30,70,cellrank_pseudotime_kernel,500,30,5,,hard,0.5015248900677116,8.213369570166224e-65,,,0.7804442119492935,8.999181566026643e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,70,30,70,cellrank_pseudotime_kernel,500,30,5,,hard,0.53581490638663,2.1586561949742642e-75,,,0.8015057987902852,4.329906858983613e-225,0.5486625137957765,0.6163697065845191
phyla5,1000,GRN_100,0.3,0.3,rna,False,70,30,70,cellrank_pseudotime_kernel,500,50,5,,hard,0.5015638085331964,8.001738780717835e-65,,,0.7818217558363525,5.715531296727946e-207,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,70,30,70,cellrank_pseudotime_kernel,500,50,5,,hard,0.5364092819344232,1.3800240889099573e-75,,,0.8016373508876459,3.225208893445042e-225,0.5492861652222754,0.6167620982264963
phyla5,1000,GRN_100,0.3,0.3,rna,False,70,30,70,cellrank_pseudotime_kernel,500,100,5,,hard,0.5031968163960858,2.6678724646480286e-65,,,0.7810935403419317,2.4603304989759819e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,70,30,70,cellrank_pseudotime_kernel,500,100,5,,hard,0.537253775454033,7.297271027589551e-76,,,0.8019598552946943,1.565119732970199e-225,0.5515719643644611,0.6184294376864967
phyla5,1000,GRN_100,0.3,0.3,rna,False,70,30,70,cellrank_pseudotime_kernel,750,30,5,,hard,0.5019036456358986,6.369820282485125e-65,,,0.7805564504600784,7.194295605852526e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,70,30,70,cellrank_pseudotime_kernel,750,30,5,,hard,0.5359558315530328,1.9415616223647592e-75,,,0.8015759806947222,3.7003769026444314e-225,0.5494634600924495,0.6169681606693991
phyla5,1000,GRN_100,0.3,0.3,rna,False,70,30,70,cellrank_pseudotime_kernel,750,50,5,,hard,0.502814474645297,3.452098281572696e-65,,,0.7807865042149618,4.5451543549423285e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,70,30,70,cellrank_pseudotime_kernel,750,50,5,,hard,0.5370925868741478,8.242137630320829e-76,,,0.8017694235276008,2.3990203805276635e-225,0.548236542433117,0.6158261604791542
phyla5,1000,GRN_100,0.3,0.3,rna,False,70,30,70,cellrank_pseudotime_kernel,750,100,5,,hard,0.5029643978315892,3.1204336467031665e-65,,,0.780953426621553,3.2560239406179266e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,70,30,70,cellrank_pseudotime_kernel,750,100,5,,hard,0.5371666976530654,7.793466986167454e-76,,,0.8018493761737014,2.0053135294377792e-225,0.5531715620608229,0.6197347396873394
phyla5,1000,GRN_100,0.3,0.3,rna,False,70,30,100,cellrank_pseudotime_kernel,250,30,5,,hard,0.5050779353188398,7.472316648903073e-66,,,0.7810451537431722,2.710374153095117e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,70,30,100,cellrank_pseudotime_kernel,250,30,5,,hard,0.5392353886114609,1.624532621098247e-76,,,0.8023527365965245,6.474824370895399e-226,0.5270780550857951,0.5992073160562855
phyla5,1000,GRN_100,0.3,0.3,rna,False,70,30,100,cellrank_pseudotime_kernel,250,50,5,,hard,0.5046156198154691,1.022381025889672e-65,,,0.7810145125839043,2.881662802158243e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,70,30,100,cellrank_pseudotime_kernel,250,50,5,,hard,0.5389275581290651,2.0528855882526913e-76,,,0.8021673220296606,9.822856636121286e-226,0.5315556382001024,0.6026345496533301
phyla5,1000,GRN_100,0.3,0.3,rna,False,70,30,100,cellrank_pseudotime_kernel,250,100,5,,hard,0.506507045062034,2.8264470110557825e-66,,,0.7820354817134627,3.719944624718343e-207,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,70,30,100,cellrank_pseudotime_kernel,250,100,5,,hard,0.5405766500454124,5.843249283401072e-77,,,0.802785510777746,2.443336925729315e-226,0.5291628735277628,0.6007213530950538
phyla5,1000,GRN_100,0.3,0.3,rna,False,70,30,100,cellrank_pseudotime_kernel,500,30,5,,hard,0.5015248900677116,8.213369570166224e-65,,,0.7804442119492935,8.999181566026643e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,70,30,100,cellrank_pseudotime_kernel,500,30,5,,hard,0.53581490638663,2.1586561949742642e-75,,,0.8015057987902852,4.329906858983613e-225,0.5486625137957765,0.6163697065845191
phyla5,1000,GRN_100,0.3,0.3,rna,False,70,30,100,cellrank_pseudotime_kernel,500,50,5,,hard,0.5015638085331964,8.001738780717835e-65,,,0.7818217558363525,5.715531296727946e-207,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,70,30,100,cellrank_pseudotime_kernel,500,50,5,,hard,0.5364092819344232,1.3800240889099573e-75,,,0.8016373508876459,3.225208893445042e-225,0.5492861652222754,0.6167620982264963
phyla5,1000,GRN_100,0.3,0.3,rna,False,70,30,100,cellrank_pseudotime_kernel,500,100,5,,hard,0.5031968163960858,2.6678724646480286e-65,,,0.7810935403419317,2.4603304989759819e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,70,30,100,cellrank_pseudotime_kernel,500,100,5,,hard,0.537253775454033,7.297271027589551e-76,,,0.8019598552946943,1.565119732970199e-225,0.5515719643644611,0.6184294376864967
phyla5,1000,GRN_100,0.3,0.3,rna,False,70,30,100,cellrank_pseudotime_kernel,750,30,5,,hard,0.5019036456358986,6.369820282485125e-65,,,0.7805564504600784,7.194295605852526e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,70,30,100,cellrank_pseudotime_kernel,750,30,5,,hard,0.5359558315530328,1.9415616223647592e-75,,,0.8015759806947222,3.7003769026444314e-225,0.5494634600924495,0.6169681606693991
phyla5,1000,GRN_100,0.3,0.3,rna,False,70,30,100,cellrank_pseudotime_kernel,750,50,5,,hard,0.502814474645297,3.452098281572696e-65,,,0.7807865042149618,4.5451543549423285e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,70,30,100,cellrank_pseudotime_kernel,750,50,5,,hard,0.5370925868741478,8.242137630320829e-76,,,0.8017694235276008,2.3990203805276635e-225,0.548236542433117,0.6158261604791542
phyla5,1000,GRN_100,0.3,0.3,rna,False,70,30,100,cellrank_pseudotime_kernel,750,100,5,,hard,0.5029643978315892,3.1204336467031665e-65,,,0.780953426621553,3.2560239406179266e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,70,30,100,cellrank_pseudotime_kernel,750,100,5,,hard,0.5371666976530654,7.793466986167454e-76,,,0.8018493761737014,2.0053135294377792e-225,0.5531715620608229,0.6197347396873394
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,30,cellrank_pseudotime_kernel,250,30,5,,hard,0.5050779353188398,7.472316648903073e-66,,,0.7810451537431722,2.710374153095117e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,100,30,30,cellrank_pseudotime_kernel,250,30,5,,hard,0.5392353886114609,1.624532621098247e-76,,,0.8023527365965245,6.474824370895399e-226,0.5270780550857951,0.5992073160562855
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,30,cellrank_pseudotime_kernel,250,50,5,,hard,0.5046156198154691,1.022381025889672e-65,,,0.7810145125839043,2.881662802158243e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,100,30,30,cellrank_pseudotime_kernel,250,50,5,,hard,0.5389275581290651,2.0528855882526913e-76,,,0.8021673220296606,9.822856636121286e-226,0.5315556382001024,0.6026345496533301
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,30,cellrank_pseudotime_kernel,250,100,5,,hard,0.506507045062034,2.8264470110557825e-66,,,0.7820354817134627,3.719944624718343e-207,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,100,30,30,cellrank_pseudotime_kernel,250,100,5,,hard,0.5405766500454124,5.843249283401072e-77,,,0.802785510777746,2.443336925729315e-226,0.5291628735277628,0.6007213530950538
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,30,cellrank_pseudotime_kernel,500,30,5,,hard,0.5015248900677116,8.213369570166224e-65,,,0.7804442119492935,8.999181566026643e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,100,30,30,cellrank_pseudotime_kernel,500,30,5,,hard,0.53581490638663,2.1586561949742642e-75,,,0.8015057987902852,4.329906858983613e-225,0.5486625137957765,0.6163697065845191
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,30,cellrank_pseudotime_kernel,500,50,5,,hard,0.5015638085331964,8.001738780717835e-65,,,0.7818217558363525,5.715531296727946e-207,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,100,30,30,cellrank_pseudotime_kernel,500,50,5,,hard,0.5364092819344232,1.3800240889099573e-75,,,0.8016373508876459,3.225208893445042e-225,0.5492861652222754,0.6167620982264963
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,30,cellrank_pseudotime_kernel,500,100,5,,hard,0.5031968163960858,2.6678724646480286e-65,,,0.7810935403419317,2.4603304989759819e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,100,30,30,cellrank_pseudotime_kernel,500,100,5,,hard,0.537253775454033,7.297271027589551e-76,,,0.8019598552946943,1.565119732970199e-225,0.5515719643644611,0.6184294376864967
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,30,cellrank_pseudotime_kernel,750,30,5,,hard,0.5019036456358986,6.369820282485125e-65,,,0.7805564504600784,7.194295605852526e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,100,30,30,cellrank_pseudotime_kernel,750,30,5,,hard,0.5359558315530328,1.9415616223647592e-75,,,0.8015759806947222,3.7003769026444314e-225,0.5494634600924495,0.6169681606693991
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,30,cellrank_pseudotime_kernel,750,50,5,,hard,0.502814474645297,3.452098281572696e-65,,,0.7807865042149618,4.5451543549423285e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,100,30,30,cellrank_pseudotime_kernel,750,50,5,,hard,0.5370925868741478,8.242137630320829e-76,,,0.8017694235276008,2.3990203805276635e-225,0.548236542433117,0.6158261604791542
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,30,cellrank_pseudotime_kernel,750,100,5,,hard,0.5029643978315892,3.1204336467031665e-65,,,0.780953426621553,3.2560239406179266e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,100,30,30,cellrank_pseudotime_kernel,750,100,5,,hard,0.5371666976530654,7.793466986167454e-76,,,0.8018493761737014,2.0053135294377792e-225,0.5531715620608229,0.6197347396873394
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,50,cellrank_pseudotime_kernel,250,30,5,,hard,0.5050779353188398,7.472316648903073e-66,,,0.7810451537431722,2.710374153095117e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,100,30,50,cellrank_pseudotime_kernel,250,30,5,,hard,0.5392353886114609,1.624532621098247e-76,,,0.8023527365965245,6.474824370895399e-226,0.5270780550857951,0.5992073160562855
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,50,cellrank_pseudotime_kernel,250,50,5,,hard,0.5046156198154691,1.022381025889672e-65,,,0.7810145125839043,2.881662802158243e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,100,30,50,cellrank_pseudotime_kernel,250,50,5,,hard,0.5389275581290651,2.0528855882526913e-76,,,0.8021673220296606,9.822856636121286e-226,0.5315556382001024,0.6026345496533301
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,50,cellrank_pseudotime_kernel,250,100,5,,hard,0.506507045062034,2.8264470110557825e-66,,,0.7820354817134627,3.719944624718343e-207,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,100,30,50,cellrank_pseudotime_kernel,250,100,5,,hard,0.5405766500454124,5.843249283401072e-77,,,0.802785510777746,2.443336925729315e-226,0.5291628735277628,0.6007213530950538
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,50,cellrank_pseudotime_kernel,500,30,5,,hard,0.5015248900677116,8.213369570166224e-65,,,0.7804442119492935,8.999181566026643e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,100,30,50,cellrank_pseudotime_kernel,500,30,5,,hard,0.53581490638663,2.1586561949742642e-75,,,0.8015057987902852,4.329906858983613e-225,0.5486625137957765,0.6163697065845191
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,50,cellrank_pseudotime_kernel,500,50,5,,hard,0.5015638085331964,8.001738780717835e-65,,,0.7818217558363525,5.715531296727946e-207,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,100,30,50,cellrank_pseudotime_kernel,500,50,5,,hard,0.5364092819344232,1.3800240889099573e-75,,,0.8016373508876459,3.225208893445042e-225,0.5492861652222754,0.6167620982264963
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,50,cellrank_pseudotime_kernel,500,100,5,,hard,0.5031968163960858,2.6678724646480286e-65,,,0.7810935403419317,2.4603304989759819e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,100,30,50,cellrank_pseudotime_kernel,500,100,5,,hard,0.537253775454033,7.297271027589551e-76,,,0.8019598552946943,1.565119732970199e-225,0.5515719643644611,0.6184294376864967
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,50,cellrank_pseudotime_kernel,750,30,5,,hard,0.5019036456358986,6.369820282485125e-65,,,0.7805564504600784,7.194295605852526e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,100,30,50,cellrank_pseudotime_kernel,750,30,5,,hard,0.5359558315530328,1.9415616223647592e-75,,,0.8015759806947222,3.7003769026444314e-225,0.5494634600924495,0.6169681606693991
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,50,cellrank_pseudotime_kernel,750,50,5,,hard,0.502814474645297,3.452098281572696e-65,,,0.7807865042149618,4.5451543549423285e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,100,30,50,cellrank_pseudotime_kernel,750,50,5,,hard,0.5370925868741478,8.242137630320829e-76,,,0.8017694235276008,2.3990203805276635e-225,0.548236542433117,0.6158261604791542
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,50,cellrank_pseudotime_kernel,750,100,5,,hard,0.5029643978315892,3.1204336467031665e-65,,,0.780953426621553,3.2560239406179266e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,100,30,50,cellrank_pseudotime_kernel,750,100,5,,hard,0.5371666976530654,7.793466986167454e-76,,,0.8018493761737014,2.0053135294377792e-225,0.5531715620608229,0.6197347396873394
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,70,cellrank_pseudotime_kernel,250,30,5,,hard,0.5050779353188398,7.472316648903073e-66,,,0.7810451537431722,2.710374153095117e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,100,30,70,cellrank_pseudotime_kernel,250,30,5,,hard,0.5392353886114609,1.624532621098247e-76,,,0.8023527365965245,6.474824370895399e-226,0.5270780550857951,0.5992073160562855
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,70,cellrank_pseudotime_kernel,250,50,5,,hard,0.5046156198154691,1.022381025889672e-65,,,0.7810145125839043,2.881662802158243e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,100,30,70,cellrank_pseudotime_kernel,250,50,5,,hard,0.5389275581290651,2.0528855882526913e-76,,,0.8021673220296606,9.822856636121286e-226,0.5315556382001024,0.6026345496533301
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,70,cellrank_pseudotime_kernel,250,100,5,,hard,0.506507045062034,2.8264470110557825e-66,,,0.7820354817134627,3.719944624718343e-207,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,100,30,70,cellrank_pseudotime_kernel,250,100,5,,hard,0.5405766500454124,5.843249283401072e-77,,,0.802785510777746,2.443336925729315e-226,0.5291628735277628,0.6007213530950538
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,70,cellrank_pseudotime_kernel,500,30,5,,hard,0.5015248900677116,8.213369570166224e-65,,,0.7804442119492935,8.999181566026643e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,100,30,70,cellrank_pseudotime_kernel,500,30,5,,hard,0.53581490638663,2.1586561949742642e-75,,,0.8015057987902852,4.329906858983613e-225,0.5486625137957765,0.6163697065845191
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,70,cellrank_pseudotime_kernel,500,50,5,,hard,0.5015638085331964,8.001738780717835e-65,,,0.7818217558363525,5.715531296727946e-207,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,100,30,70,cellrank_pseudotime_kernel,500,50,5,,hard,0.5364092819344232,1.3800240889099573e-75,,,0.8016373508876459,3.225208893445042e-225,0.5492861652222754,0.6167620982264963
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,70,cellrank_pseudotime_kernel,500,100,5,,hard,0.5031968163960858,2.6678724646480286e-65,,,0.7810935403419317,2.4603304989759819e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,100,30,70,cellrank_pseudotime_kernel,500,100,5,,hard,0.537253775454033,7.297271027589551e-76,,,0.8019598552946943,1.565119732970199e-225,0.5515719643644611,0.6184294376864967
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,70,cellrank_pseudotime_kernel,750,30,5,,hard,0.5019036456358986,6.369820282485125e-65,,,0.7805564504600784,7.194295605852526e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,100,30,70,cellrank_pseudotime_kernel,750,30,5,,hard,0.5359558315530328,1.9415616223647592e-75,,,0.8015759806947222,3.7003769026444314e-225,0.5494634600924495,0.6169681606693991
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,70,cellrank_pseudotime_kernel,750,50,5,,hard,0.502814474645297,3.452098281572696e-65,,,0.7807865042149618,4.5451543549423285e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,100,30,70,cellrank_pseudotime_kernel,750,50,5,,hard,0.5370925868741478,8.242137630320829e-76,,,0.8017694235276008,2.3990203805276635e-225,0.548236542433117,0.6158261604791542
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,70,cellrank_pseudotime_kernel,750,100,5,,hard,0.5029643978315892,3.1204336467031665e-65,,,0.780953426621553,3.2560239406179266e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,100,30,70,cellrank_pseudotime_kernel,750,100,5,,hard,0.5371666976530654,7.793466986167454e-76,,,0.8018493761737014,2.0053135294377792e-225,0.5531715620608229,0.6197347396873394
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,100,cellrank_pseudotime_kernel,250,30,5,,hard,0.5050779353188398,7.472316648903073e-66,,,0.7810451537431722,2.710374153095117e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,100,30,100,cellrank_pseudotime_kernel,250,30,5,,hard,0.5392353886114609,1.624532621098247e-76,,,0.8023527365965245,6.474824370895399e-226,0.5270780550857951,0.5992073160562855
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,100,cellrank_pseudotime_kernel,250,50,5,,hard,0.5046156198154691,1.022381025889672e-65,,,0.7810145125839043,2.881662802158243e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,100,30,100,cellrank_pseudotime_kernel,250,50,5,,hard,0.5389275581290651,2.0528855882526913e-76,,,0.8021673220296606,9.822856636121286e-226,0.5315556382001024,0.6026345496533301
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,100,cellrank_pseudotime_kernel,250,100,5,,hard,0.506507045062034,2.8264470110557825e-66,,,0.7820354817134627,3.719944624718343e-207,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,100,30,100,cellrank_pseudotime_kernel,250,100,5,,hard,0.5405766500454124,5.843249283401072e-77,,,0.802785510777746,2.443336925729315e-226,0.5291628735277628,0.6007213530950538
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,100,cellrank_pseudotime_kernel,500,30,5,,hard,0.5015248900677116,8.213369570166224e-65,,,0.7804442119492935,8.999181566026643e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,100,30,100,cellrank_pseudotime_kernel,500,30,5,,hard,0.53581490638663,2.1586561949742642e-75,,,0.8015057987902852,4.329906858983613e-225,0.5486625137957765,0.6163697065845191
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,100,cellrank_pseudotime_kernel,500,50,5,,hard,0.5015638085331964,8.001738780717835e-65,,,0.7818217558363525,5.715531296727946e-207,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,100,30,100,cellrank_pseudotime_kernel,500,50,5,,hard,0.5364092819344232,1.3800240889099573e-75,,,0.8016373508876459,3.225208893445042e-225,0.5492861652222754,0.6167620982264963
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,100,cellrank_pseudotime_kernel,500,100,5,,hard,0.5031968163960858,2.6678724646480286e-65,,,0.7810935403419317,2.4603304989759819e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,100,30,100,cellrank_pseudotime_kernel,500,100,5,,hard,0.537253775454033,7.297271027589551e-76,,,0.8019598552946943,1.565119732970199e-225,0.5515719643644611,0.6184294376864967
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,100,cellrank_pseudotime_kernel,750,30,5,,hard,0.5019036456358986,6.369820282485125e-65,,,0.7805564504600784,7.194295605852526e-206,,
phyla5,1000,GRN_100,0.3,0.3,rna,True,100,30,100,cellrank_pseudotime_kernel,750,30,5,,hard,0.5359558315530328,1.9415616223647592e-75,,,0.8015759806947222,3.7003769026444314e-225,0.5494634600924495,0.6169681606693991
phyla5,1000,GRN_100,0.3,0.3,rna,False,100,30,100,cellrank_pseudotime_kernel,750,50,5,,hard,0.502814474645297,3.452098281572696e-65,,,0.7807865042149618,4.5451543549423285e-206,,
