0.7,0.9,30,50,30,500,100,False
0.7,0.9,30,50,50,500,100,False
0.7,0.9,30,50,70,500,100,False
0.7,0.9,30,50,100,500,100,False
0.7,0.9,30,70,30,500,100,False
0.7,0.9,30,70,50,500,100,False
0.7,0.9,30,70,70,500,100,False
0.7,0.9,30,70,100,500,100,False
0.7,0.9,30,100,30,500,100,False
0.7,0.9,30,100,50,500,100,False
0.7,0.9,30,100,70,500,100,False
0.7,0.9,30,100,100,500,100,False
